s,a,r,sp
77,16,-1.499927,126
77,17,-1.599927,126
77,18,-1.699927,126
77,19,-1.799927,126
77,20,-1.899927,126
76,1,0.084211,126
76,2,-0.015789,126
76,3,-0.115789,127
76,4,-0.215789,127
76,5,-0.315789,127
76,6,-0.415789,128
76,7,-0.515789,128
76,8,-0.615789,128
76,9,-0.715789,129
76,10,-0.815789,126
76,11,-0.915789,126
76,12,-1.015789,126
76,13,-1.115789,126
76,14,-1.215789,126
76,15,-1.315789,126
76,16,-1.415789,126
76,17,-1.515789,126
76,18,-1.615789,126
76,19,-1.715789,126
76,20,-1.815789,126
126,1,-1.557782,176
126,2,-3.218718,176
126,3,-4.725626,176
126,4,-6.448519,176
126,5,-11.860349,176
126,6,-18.349522,176
126,7,-24.448216,177
126,8,-30.220346,177
126,9,-35.726711,177
126,10,-41.027832,177
126,11,-46.173042,177
126,12,-51.20238,177
126,13,-56.140882,177
126,14,-61.021122,177
126,15,-65.833403,177
126,16,-70.542981,177
126,17,-75.263118,177
126,18,-79.872499,177
126,19,-84.316271,177
126,20,-88.67625,177
126,1,-1.415985,176
126,2,-3.098092,176
126,3,-4.973723,176
126,4,-7.135626,176
126,5,-9.255067,176
126,6,-12.868464,176
126,7,-18.967815,177
126,8,-24.739945,177
126,9,-30.24631,177
126,10,-35.54743,177
126,11,-40.692641,177
126,12,-45.721979,177
126,13,-50.660481,177
126,14,-55.540721,177
126,15,-60.353002,177
126,16,-65.062725,177
126,17,-69.782718,177
126,18,-74.392095,177
126,19,-78.835931,177
126,20,-83.19597,177
127,1,-0.1,176
127,2,-0.2,176
127,3,-0.3,176
127,4,-0.4,176
127,5,-4.955726,176
127,6,-11.140862,176
127,7,-17.058166,177
127,8,-22.816206,177
127,9,-28.322571,177
127,10,-33.625246,177
127,11,-38.768901,177
127,12,-43.798239,177
127,13,-48.736741,177
127,14,-53.616981,177
127,15,-58.429263,177
127,16,-63.138913,177
127,17,-67.858976,177
127,18,-72.468373,177
127,19,-76.912127,177
127,20,-81.271936,177
177,1,9.026395,176
177,2,8.926395,176
177,3,8.826395,175
177,4,8.726395,175
177,5,8.626395,174
177,6,8.526395,173
177,7,8.426395,172
177,8,8.326395,170
177,9,8.226395,169
177,10,8.126395,168
177,11,8.026395,168
177,12,7.926395,168
177,13,7.826395,168
177,14,7.726395,168
177,15,7.626395,169
177,16,7.526395,170
177,17,7.426395,172
177,18,7.326395,174
177,19,7.226395,176
177,20,7.126395,178
177,1,2.712714,176
177,2,2.612714,176
177,3,2.512714,175
177,4,2.412714,175
177,5,2.312714,174
177,6,2.212714,173
177,7,2.112714,172
177,8,2.012714,170
177,9,1.912714,169
177,10,1.812714,168
177,11,1.712714,168
177,12,1.612714,168
177,13,1.512714,168
177,14,1.412714,168
177,15,1.312714,169
177,16,1.212714,170
177,17,1.112714,172
177,18,1.012714,174
177,19,0.912714,176
177,20,0.812714,178
176,1,8.623355,176
176,2,8.523355,176
176,3,8.423355,175
176,4,8.323355,175
176,5,8.223355,174
176,6,8.123355,173
176,7,8.023355,172
176,8,7.923355,170
176,9,7.823355,169
176,10,7.723355,168
176,11,7.623355,168
176,12,7.523355,168
176,13,7.423355,168
176,14,7.323355,168
176,15,7.223355,169
176,16,7.123355,170
176,17,7.023355,172
176,18,6.923355,174
176,19,6.823355,176
176,20,6.723355,178
172,1,-0.1,176
172,2,-0.2,176
172,3,-0.3,176
172,4,-0.4,176
172,5,-0.5,176
172,6,-0.6,176
172,7,-0.7,176
172,8,-0.8,176
172,9,-0.9,176
172,10,-1.0,177
172,11,-1.1,177
172,12,-1.2,177
172,13,-1.3,178
172,14,-1.4,180
172,15,-1.5,182
172,16,-1.6,187
172,17,-1.7,189
172,18,-1.8,189
172,19,-1.9,188
172,20,-2.0,187
168,1,-0.1,176
168,2,-0.2,176
168,3,-0.3,176
168,4,-0.4,176
168,5,-0.5,176
168,6,-0.6,176
168,7,-0.7,176
168,8,-0.8,176
168,9,-0.9,176
168,10,-1.0,177
168,11,-1.1,177
168,12,-1.2,177
168,13,-1.3,178
168,14,-1.4,180
168,15,-1.5,182
168,16,-1.6,187
168,17,-1.7,189
168,18,-1.8,189
168,19,-1.9,188
168,20,-2.0,187
174,1,-0.1,176
174,2,-0.2,176
174,3,-0.3,176
174,4,-0.4,176
174,5,-0.5,176
174,6,-0.6,176
174,7,-0.7,176
174,8,-0.8,176
174,9,-0.9,176
174,10,-1.0,177
174,11,-1.1,177
174,12,-1.2,177
174,13,-1.3,178
174,14,-1.4,180
174,15,-1.5,182
174,16,-1.6,187
174,17,-1.7,189
174,18,-1.8,189
174,19,-1.9,188
174,20,-2.0,187
176,1,0.64028,177
176,2,0.54028,177
176,3,0.44028,177
176,4,0.34028,176
176,5,0.24028,176
176,6,0.14028,176
176,7,0.04028,176
176,8,-0.05972,176
176,9,-0.15972,176
176,10,-0.25972,176
176,11,-0.35972,176
176,12,-0.45972,176
176,13,-0.55972,176
176,14,-0.65972,176
176,15,-0.75972,176
176,16,-0.85972,176
176,17,-0.95972,176
176,18,-1.05972,176
176,19,-1.15972,176
176,20,-1.25972,176
176,1,0.54817,177
176,2,0.44817,177
176,3,0.34817,177
176,4,0.24817,176
176,5,0.14817,176
176,6,0.04817,176
176,7,-0.05183,176
176,8,-0.15183,176
176,9,-0.25183,176
176,10,-0.35183,176
176,11,-0.45183,176
176,12,-0.55183,176
176,13,-0.65183,176
176,14,-0.75183,176
176,15,-0.85183,176
176,16,-0.95183,176
176,17,-1.05183,176
176,18,-1.15183,176
176,19,-1.25183,176
176,20,-1.35183,176
177,1,0.83385,177
177,2,0.73385,177
177,3,0.63385,177
177,4,0.53385,176
177,5,0.43385,176
177,6,0.33385,176
177,7,0.23385,176
177,8,0.13385,176
177,9,0.03385,176
177,10,-0.06615,176
177,11,-0.16615,176
177,12,-0.26615,176
177,13,-0.36615,176
177,14,-0.46615,176
177,15,-0.56615,176
177,16,-0.66615,176
177,17,-0.76615,176
177,18,-0.86615,176
177,19,-0.96615,176
177,20,-1.06615,176
178,1,5.351234,279
178,2,5.251234,280
178,3,5.151234,281
178,4,5.051234,281
178,5,4.951234,282
178,6,4.851234,282
178,7,4.751234,282
178,8,4.651234,282
178,9,4.551234,281
178,10,4.451234,281
178,11,4.351234,280
178,12,4.251234,278
178,13,4.151234,276
178,14,4.051234,275
178,15,3.951234,273
178,16,3.851234,271
178,17,2.499734,269
178,18,-0.633887,267
178,19,-4.139747,265
178,20,-7.550643,266
177,1,10.467843,279
177,2,11.436571,280
177,3,11.641953,281
177,4,11.541953,281
177,5,11.441953,282
177,6,11.341953,282
177,7,11.241953,282
177,8,11.141953,282
177,9,11.041953,281
177,10,10.941953,281
177,11,10.841953,280
177,12,10.741953,278
177,13,10.641953,276
177,14,10.37702,275
177,15,6.793485,273
177,16,3.425217,271
177,17,0.820982,269
177,18,-2.047149,267
177,19,-5.327651,265
177,20,-8.738438,266
176,1,10.444813,279
176,2,11.425086,280
176,3,11.325086,281
176,4,11.225086,281
176,5,11.125086,282
176,6,11.025086,282
176,7,10.925086,282
176,8,10.825086,282
176,9,10.725086,281
176,10,10.625086,281
176,11,10.525086,280
176,12,10.425086,278
176,13,10.325086,276
176,14,9.080939,275
176,15,6.171792,273
176,16,2.79963,271
176,17,-0.321072,269
176,18,-2.683377,267
176,19,-6.351429,265
176,20,-9.762295,266
278,1,10.969427,276
278,2,20.269889,277
278,3,26.993512,277
278,4,31.02864,277
278,5,33.09136,277
278,6,32.415111,277
278,7,33.184672,277
278,8,31.678272,277
278,9,30.295482,277
278,10,27.474251,277
278,11,24.905405,276
278,12,23.247456,276
278,13,22.865947,276
278,14,19.698641,275
278,15,19.134954,275
278,16,19.871069,274
278,17,21.68799,274
278,18,22.585305,273
278,19,24.753819,272
278,20,25.13415,270
280,1,13.485947,276
280,2,24.976634,277
280,3,33.650512,277
280,4,39.248688,277
280,5,42.464616,277
280,6,42.453949,277
280,7,42.427775,277
280,8,42.401601,277
280,9,42.375427,277
280,10,40.69428,277
280,11,39.911939,276
280,12,37.73575,276
280,13,38.600864,276
280,14,36.771081,275
280,15,36.207387,275
280,16,36.943526,274
280,17,38.761031,274
280,18,39.657739,273
280,19,42.113689,272
280,20,42.087515,270
281,1,16.026441,276
281,2,29.91228,277
281,3,40.81269,277
281,4,40.801874,277
281,5,40.701874,277
281,6,40.601874,277
281,7,40.501874,277
281,8,40.401874,277
281,9,40.301874,277
281,10,40.201874,277
281,11,40.101874,276
281,12,40.001874,276
281,13,39.901874,276
281,14,39.801874,275
281,15,39.701874,275
281,16,39.601874,274
281,17,39.501874,274
281,18,39.401874,273
281,19,39.301874,272
281,20,39.201874,270
272,1,55.834959,271
272,2,59.418302,270
272,3,59.318302,269
272,4,59.218302,269
272,5,59.118302,270
272,6,59.018302,271
272,7,58.918302,272
272,8,58.818302,275
272,9,58.718302,278
272,10,58.618302,281
272,11,58.518302,283
272,12,58.418302,286
272,13,58.318302,288
272,14,58.218302,275
272,15,58.118302,275
272,16,58.018302,275
272,17,57.918302,275
272,18,57.818302,275
272,19,57.718302,275
272,20,57.618302,275
275,1,58.091214,271
275,2,68.841371,270
275,3,68.741371,269
275,4,68.641371,269
275,5,68.541371,270
275,6,68.441371,271
275,7,68.341371,272
275,8,68.241371,275
275,9,68.141371,278
275,10,68.041371,281
275,11,67.941371,283
275,12,67.841371,286
275,13,67.741371,288
275,14,67.641371,275
275,15,67.541371,275
275,16,67.441371,275
275,17,67.341371,275
275,18,67.241371,275
275,19,67.141371,275
275,20,67.041371,275
275,1,58.091213,271
288,1,-12.511687,272
288,2,-25.934525,271
288,3,-38.355682,270
288,4,-49.51075,269
288,5,-59.785189,269
288,6,-68.711698,268
288,7,-76.963069,269
288,8,-84.436717,270
288,9,-95.119245,272
288,10,-104.711758,274
288,11,-112.12904,276
288,12,-118.002399,279
288,13,-123.251575,282
288,14,-126.622308,285
288,15,-127.928069,287
288,16,-127.863789,288
288,17,-126.70875,287
288,18,-125.908479,275
288,19,-124.319927,275
288,20,-124.352944,275
283,1,8.085282,272
283,2,9.313671,271
283,3,5.577205,270
283,4,-0.935455,269
283,5,-8.223621,269
283,6,-16.172167,268
283,7,-22.926757,269
283,8,-29.819875,270
283,9,-40.096454,272
283,10,-49.688915,274
283,11,-57.106351,276
283,12,-62.979722,279
283,13,-68.22931,282
283,14,-71.59946,285
283,15,-72.905221,287
283,16,-72.840047,288
283,17,-71.829767,287
283,18,-70.885435,275
283,19,-68.712402,275
283,20,-68.031286,275
286,1,-4.359404,272
286,2,-11.631082,271
286,3,-20.215021,270
286,4,-28.83702,269
286,5,-37.353069,269
286,6,-45.525349,268
286,7,-52.58118,269
286,8,-59.688123,270
286,9,-70.082734,272
286,10,-79.675227,274
286,11,-87.092634,276
286,12,-92.966003,279
286,13,-98.215636,282
286,14,-101.585773,285
286,15,-102.891534,287
286,16,-102.830477,288
286,17,-101.672573,287
286,18,-100.871846,275
286,19,-98.452092,275
286,20,-99.591163,275
282,1,10.363017,222
282,2,10.263017,221
282,3,10.163017,220
282,4,10.063017,219
282,5,5.429057,219
282,6,-1.722827,218
282,7,-8.86784,219
282,8,-15.663343,220
282,9,-25.778859,222
282,10,-35.3713,224
282,11,-42.788816,226
282,12,-48.662193,229
282,13,-53.911687,232
282,14,-57.281845,235
282,15,-58.587604,237
282,16,-58.522474,238
282,17,-57.557342,237
282,18,-56.567825,225
282,19,-54.14777,225
282,20,-53.960123,225
275,1,-0.695508,222
275,2,-2.55043,221
275,3,-6.769383,220
275,4,-20.302286,219
275,5,-34.699059,219
275,6,-47.33044,218
275,7,-58.279587,219
275,8,-67.997535,220
275,9,-78.867476,222
275,10,-88.460027,224
275,11,-95.876814,226
275,12,-101.750137,229
275,13,-107.006696,232
275,14,-110.370574,235
275,15,-111.676336,237
275,16,-111.616412,238
275,17,-110.457335,237
275,18,-109.657283,225
275,19,-108.984281,225
275,20,-106.456736,225
288,1,-11.741769,222
288,2,-25.781918,221
288,3,-38.880527,220
288,4,-50.609354,219
288,5,-61.408091,219
288,6,-70.694535,218
288,7,-79.077668,219
288,8,-86.906755,220
288,9,-97.603836,222
288,10,-107.196351,224
288,11,-114.613599,226
288,12,-120.486952,229
288,13,-125.736771,232
288,14,-129.106901,235
288,15,-130.412661,237
288,16,-130.348525,238
288,17,-129.193344,237
288,18,-128.557605,225
288,19,-125.973436,225
288,20,-127.021312,225
232,1,-0.1,377
232,2,-0.2,377
232,3,-0.3,376
232,4,-0.4,376
232,5,-0.5,376
232,6,-0.6,376
232,7,-0.7,376
232,8,-0.8,377
232,9,-0.9,377
232,10,-5.228425,377
232,11,-13.356147,378
232,12,-20.967789,379
232,13,-27.854008,380
232,14,-33.913725,382
232,15,-39.01063,386
232,16,-43.020806,391
232,17,-46.040896,391
232,18,-48.980219,390
232,19,-50.164095,388
232,20,-50.424184,387
237,1,-8.251759,377
237,2,-20.166832,377
237,3,-29.983109,376
237,4,-38.430254,376
237,5,-48.17704,376
237,6,-57.525562,376
237,7,-66.168723,376
237,8,-74.073209,377
237,9,-81.625044,377
237,10,-90.132876,377
237,11,-98.260551,378
237,12,-105.872246,379
237,13,-112.758473,380
237,14,-118.818486,382
237,15,-123.915015,386
237,16,-127.927772,391
237,17,-130.947806,391
237,18,-133.885399,390
237,19,-135.073747,388
237,20,-135.924715,387
235,1,-0.1,377
235,2,-0.2,377
235,3,-0.3,376
235,4,-0.4,376
235,5,-0.5,376
235,6,-5.591078,376
235,7,-14.587541,376
235,8,-22.620775,377
235,9,-29.796686,377
235,10,-38.002863,377
235,11,-46.130568,378
235,12,-53.742228,379
235,13,-60.628449,380
235,14,-66.688303,382
235,15,-71.785057,386
235,16,-75.795219,391
235,17,-78.816081,391
235,18,-81.754859,390
235,19,-82.9397,388
235,20,-83.31023,387
376,1,12.145573,317
376,2,21.670906,316
376,3,28.81647,313
376,4,33.360772,311
376,5,35.571523,310
376,6,37.765706,312
376,7,37.564205,314
376,8,34.144949,318
376,9,32.771122,321
376,10,33.201817,325
376,11,37.756094,328
376,12,42.879181,331
376,13,45.890696,333
376,14,51.167586,334
376,15,55.520989,335
376,16,62.004506,336
376,17,67.340123,337
376,18,74.252542,337
376,19,79.54718,337
376,20,79.44718,325
376,1,9.873585,317
376,2,16.390045,316
376,3,21.509227,313
376,4,24.874533,311
376,5,26.119246,310
376,6,25.283219,312
376,7,21.754108,314
376,8,16.261223,318
376,9,14.881806,321
376,10,15.312891,325
376,11,19.787818,328
376,12,25.140064,331
376,13,28.93692,333
376,14,31.371608,334
376,15,33.15864,335
376,16,37.44766,336
376,17,42.230119,337
376,18,49.039573,337
376,19,54.705132,336
376,20,61.025228,325
376,1,9.355683,317
376,2,15.371065,316
376,3,18.277653,313
376,4,20.880415,311
376,5,21.123427,310
376,6,20.33586,312
376,7,15.512891,314
376,8,9.575855,318
376,9,8.193549,321
376,10,8.624653,325
376,11,13.152294,328
376,12,18.451502,331
376,13,22.759077,333
376,14,24.458984,334
376,15,28.071931,335
376,16,32.212797,336
376,17,36.844247,337
376,18,41.919643,337
376,19,47.350553,336
376,20,52.865214,336
328,1,6.653003,369
328,2,6.648189,367
328,3,3.810516,366
328,4,-0.523675,365
328,5,-6.722084,365
328,6,-14.649675,366
328,7,-26.67442,368
328,8,-36.781201,371
328,9,-44.191982,374
328,10,-48.201154,378
328,11,-49.321623,381
328,12,-48.101915,384
328,13,-45.834564,386
328,14,-40.899185,388
328,15,-40.688516,388
328,16,-38.890539,375
328,17,-37.251471,375
328,18,-36.729566,375
328,19,-30.96638,375
328,20,-30.204155,375
333,1,-9.509823,369
333,2,-19.214875,367
333,3,-27.829136,366
333,4,-36.212835,365
333,5,-44.172826,365
333,6,-53.51246,366
333,7,-65.663618,368
333,8,-75.870438,371
333,9,-83.281141,374
333,10,-87.290323,378
333,11,-88.410858,381
333,12,-87.191151,384
333,13,-84.769592,386
333,14,-79.792839,388
333,15,-78.931054,388
333,16,-77.793011,375
333,17,-78.561587,375
333,18,-76.285856,375
333,19,-72.225448,375
333,20,-68.770169,375
311,1,45.027098,369
311,2,44.927098,367
311,3,44.827098,366
311,4,44.727098,365
311,5,44.627098,365
311,6,44.527098,366
311,7,44.427098,368
311,8,44.327098,371
311,9,44.227098,374
311,10,44.127098,378
311,11,44.027098,381
311,12,43.927098,384
311,13,43.827098,386
311,14,43.727098,388
311,15,43.627098,388
311,16,43.527098,375
311,17,43.427098,375
311,18,43.327098,375
311,19,43.227098,375
311,20,43.127098,375
366,1,49.098381,373
366,2,48.998381,373
366,3,48.898381,372
366,4,48.798381,371
366,5,48.698381,369
366,6,48.598381,367
366,7,48.498381,364
366,8,48.398381,361
366,9,48.298381,356
366,10,48.198381,357
366,11,48.098381,359
366,12,47.998381,361
366,13,47.898381,363
366,14,47.798381,365
366,15,47.698381,366
366,16,47.598381,368
366,17,47.498381,370
366,18,47.398381,370
366,19,47.298381,372
366,20,47.198381,374
374,1,26.483649,373
374,2,37.119559,373
374,3,38.615897,372
374,4,34.934597,371
374,5,29.681671,369
374,6,21.848631,367
374,7,12.350585,364
374,8,7.647667,361
374,9,7.17489,356
374,10,9.950637,357
374,11,14.017383,359
374,12,18.235076,361
374,13,24.332958,363
374,14,22.705169,365
374,15,28.396625,366
374,16,28.547906,368
374,17,36.376075,370
374,18,42.030662,370
374,19,50.041912,372
374,20,49.941912,373
371,1,39.495549,373
371,2,49.324755,373
371,3,49.224755,372
371,4,49.124755,371
371,5,49.024755,369
371,6,48.924755,367
371,7,40.5793,364
371,8,35.876236,361
371,9,35.403601,356
371,10,38.179416,357
371,11,42.25224,359
371,12,46.465349,361
371,13,48.224755,363
371,14,48.124755,365
371,15,48.024755,366
371,16,47.924755,368
371,17,47.824755,370
371,18,47.724755,370
371,19,47.624755,372
371,20,47.524755,373
369,1,91.936357,216
369,2,141.172787,214
369,3,170.034509,211
369,4,190.234227,208
369,5,194.22476,206
369,6,196.926685,207
369,7,195.986686,211
369,8,199.461434,214
369,9,203.151874,218
369,10,203.13867,221
369,11,203.03867,224
369,12,202.93867,227
369,13,202.83867,229
369,14,202.73867,230
369,15,202.63867,231
369,16,202.53867,232
369,17,202.43867,233
369,18,202.33867,234
369,19,202.23867,224
369,20,189.083628,224
364,1,92.243972,216
364,2,143.67998,214
364,3,162.068014,211
364,4,161.968014,208
364,5,161.868014,206
364,6,161.768014,207
364,7,161.668014,211
364,8,161.568014,214
364,9,161.468014,218
364,10,161.368014,221
364,11,161.268014,224
364,12,161.168014,227
364,13,161.068014,229
364,14,160.968014,230
364,15,160.868014,231
364,16,160.768014,232
364,17,160.668014,233
364,18,160.568014,234
364,19,160.468014,235
364,20,160.368014,224
363,1,35.319482,216
363,2,55.384207,214
363,3,66.606179,211
363,4,69.750925,208
363,5,68.438675,206
363,6,62.58001,207
363,7,61.11945,211
363,8,64.594198,214
363,9,68.297707,218
363,10,76.448399,221
363,11,85.426457,224
363,12,90.016954,227
363,13,92.16382,229
363,14,96.033289,230
363,15,99.724299,231
363,16,104.052755,232
363,17,106.79599,233
363,18,106.69599,234
363,19,106.59599,224
363,20,97.539058,224
230,1,4.074283,176
230,2,3.974283,175
230,3,3.874283,173
230,4,3.774283,176
230,5,-2.757041,176
230,6,-11.777599,176
230,7,-19.807718,176
230,8,-27.406346,176
230,9,-35.101563,176
230,10,-44.428706,176
230,11,-52.928279,176
230,12,-60.328642,176
230,13,-66.480294,176
230,14,-71.383953,176
230,15,-74.802186,176
230,16,-77.131967,176
230,17,-77.949835,176
230,18,-79.357936,176
230,19,-78.316724,176
230,20,-76.56897,176
234,1,-5.666482,176
234,2,-13.209272,175
234,3,-25.957475,173
234,4,-37.847006,176
234,5,-48.645404,176
234,6,-58.029082,176
234,7,-66.861233,176
234,8,-74.515769,176
234,9,-83.061006,176
234,10,-92.388112,176
234,11,-100.887725,176
234,12,-108.288046,176
234,13,-114.439782,176
234,14,-119.343365,176
234,15,-122.761643,176
234,16,-125.091434,176
234,17,-126.075351,176
234,18,-127.317535,176
234,19,-126.354922,176
234,20,-124.605838,176
214,1,-0.1,176
214,2,-0.2,175
214,3,-0.3,173
214,4,-0.4,176
214,5,-0.5,176
214,6,-0.6,176
214,7,-0.7,176
214,8,-0.8,176
214,9,-0.9,176
214,10,-1.0,176
214,11,-1.1,176
214,12,-1.2,176
214,13,-1.3,176
214,14,-1.4,176
214,15,-1.5,176
214,16,-1.6,176
214,17,-1.7,176
214,18,-1.8,176
214,19,-1.9,176
214,20,-2.0,176
176,1,6.456958,127
176,2,8.163934,127
176,3,8.39797,127
176,4,8.339649,128
176,5,8.239649,129
176,6,8.139649,130
176,7,8.039649,131
176,8,7.939649,132
176,9,7.839649,133
176,10,7.739649,133
176,11,7.639649,134
176,12,7.539649,134
176,13,7.439649,134
176,14,7.339649,133
176,15,6.78442,133
176,16,4.171133,132
176,17,1.96948,130
176,18,-0.477856,129
176,19,-2.529736,127
176,20,-4.784613,125
176,1,18.74449,127
176,2,34.272958,127
176,3,40.242796,127
176,4,40.142796,128
176,5,40.042796,129
176,6,39.942796,130
176,7,39.842796,131
176,8,39.742796,132
176,9,39.642796,133
176,10,39.542796,133
176,11,39.442796,134
176,12,39.342796,134
176,13,39.242796,134
176,14,39.142796,133
176,15,37.704298,133
176,16,32.537117,132
176,17,27.489201,130
176,18,22.57794,129
176,19,12.685823,127
176,20,1.73094,125
176,1,23.706636,127
176,2,30.104207,127
176,3,30.004207,127
176,4,29.904207,128
176,5,29.804207,129
176,6,29.704207,130
176,7,29.604207,131
176,8,29.504207,132
176,9,29.404207,133
176,10,29.304207,133
176,11,29.204207,134
176,12,29.104207,134
176,13,29.004207,134
176,14,28.904207,133
176,15,28.804207,133
176,16,28.704207,132
176,17,28.604207,130
176,18,28.504207,129
176,19,28.404207,127
176,20,28.304207,125
127,1,1.398567,126
127,2,1.615483,126
127,3,1.69861,127
127,4,1.59861,127
127,5,1.49861,128
127,6,1.39861,129
127,7,1.29861,130
127,8,1.19861,131
127,9,1.09861,131
127,10,0.99861,126
127,11,0.89861,126
127,12,0.79861,126
127,13,0.69861,126
127,14,0.59861,126
127,15,0.49861,126
127,16,0.39861,126
127,17,0.29861,126
127,18,0.19861,126
127,19,0.09861,126
127,20,-0.00139,126
128,1,1.77436,126
128,2,1.67436,126
128,3,1.57436,127
128,4,1.47436,127
128,5,1.37436,128
128,6,1.27436,129
128,7,1.17436,130
128,8,1.07436,131
128,9,0.97436,131
128,10,0.87436,126
128,11,0.77436,126
128,12,0.67436,126
128,13,0.57436,126
128,14,0.47436,126
128,15,0.37436,126
128,16,0.27436,126
128,17,0.17436,126
128,18,0.07436,126
128,19,-0.02564,126
128,20,-0.12564,126
127,1,1.479059,126
127,2,1.975292,126
127,3,2.471475,127
127,4,2.817501,127
127,5,2.717501,128
127,6,2.617501,129
127,7,2.517501,130
127,8,2.417501,131
127,9,2.317501,131
127,10,2.217501,126
127,11,2.117501,126
127,12,2.017501,126
127,13,1.917501,126
127,14,1.817501,126
127,15,1.717501,126
127,16,1.617501,126
127,17,1.517501,126
127,18,1.417501,126
127,19,1.317501,126
127,20,1.217501,126
129,1,-0.1,76
129,2,-0.2,76
129,3,-0.3,76
129,4,-0.4,75
129,5,-0.5,75
129,6,-0.6,74
129,7,-0.7,73
129,8,-0.8,73
129,9,-2.033291,72
129,10,-6.199493,72
129,11,-10.242975,72
129,12,-14.175021,72
129,13,-18.002524,72
129,14,-21.743515,72
129,15,-25.374946,72
129,16,-28.955293,73
129,17,-32.476167,74
129,18,-35.937303,75
129,19,-39.350414,76
129,20,-42.722127,77
126,1,-0.1,76
126,2,-0.2,76
126,3,-0.3,76
126,4,-0.4,75
126,5,-0.5,75
126,6,-0.6,74
126,7,-0.7,73
126,8,-0.8,73
126,9,-0.9,72
126,10,-1.0,72
126,11,-1.1,72
126,12,-1.2,72
126,13,-1.3,72
126,14,-2.711205,72
126,15,-6.354854,72
126,16,-9.935241,73
126,17,-13.456105,74
126,18,-16.917249,75
126,19,-20.33036,76
126,20,-23.702064,77
130,1,-0.1,76
130,2,-0.2,76
130,3,-0.3,76
130,4,-0.4,75
130,5,-0.5,75
130,6,-0.6,74
130,7,-2.191882,73
130,8,-6.557413,73
130,9,-10.831682,72
130,10,-14.997895,72
130,11,-19.041354,72
130,12,-22.973245,72
130,13,-26.800403,72
130,14,-30.540808,72
130,15,-34.173345,72
130,16,-37.753692,73
130,17,-41.274569,74
130,18,-44.735701,75
130,19,-48.148812,76
130,20,-51.520529,77
76,1,-0.1,76
76,2,-0.2,76
76,3,-0.3,75
76,4,-0.4,75
76,5,-0.5,75
76,6,-0.6,76
76,7,-0.7,76
76,9,-0.9,78
76,10,-1.0,78
76,11,-1.1,79
76,12,-1.2,80
76,13,-1.3,81
76,14,-1.4,81
76,15,-1.5,82
76,16,-1.6,76
76,17,-1.7,76
76,18,-1.8,76
76,19,-1.9,76
76,20,-2.0,76
73,1,-0.1,76
73,2,-0.2,76
73,3,-0.3,75
73,4,-0.4,75
73,5,-0.5,75
73,6,-0.6,76
73,7,-0.7,76
73,8,-0.8,77
73,9,-0.9,78
73,10,-1.0,78
73,11,-1.1,79
73,12,-1.2,80
73,13,-1.3,81
73,14,-1.4,81
73,15,-1.5,82
73,16,-1.6,76
73,17,-1.7,76
73,18,-1.8,76
73,19,-1.9,76
73,20,-2.0,76
81,1,-0.1,77
81,2,-0.2,77
81,3,-0.3,78
81,4,-0.4,78
81,5,-0.5,78
81,6,-0.6,77
81,7,-0.7,77
81,8,-0.8,77
81,9,-4.073479,76
81,10,-7.774838,76
81,11,-11.400684,76
81,12,-14.948116,76
81,13,-18.404036,76
81,14,-21.76431,76
81,15,-25.040172,76
81,16,-28.256557,76
81,17,-31.412497,76
81,18,-34.515815,76
81,19,-37.56535,76
81,20,-40.572364,76
76,3,-0.3,78
76,4,-0.4,78
76,5,-0.5,78
76,9,-0.9,76
76,10,-1.0,76
76,11,-1.1,76
76,12,-1.2,76
76,13,-1.3,76
76,14,-1.4,76
76,15,-1.5,76
76,1,0.492547,127
76,2,0.392547,127
76,3,0.292547,128
76,4,0.192547,128
76,5,0.092547,128
76,6,-0.007453,127
76,7,-0.107453,127
76,8,-0.207453,127
76,9,-0.307453,126
76,10,-0.407453,126
76,11,-0.507453,126
76,12,-0.607453,126
76,13,-0.707453,126
76,14,-0.807453,126
76,15,-0.907453,126
76,16,-1.007453,126
76,17,-1.107453,126
76,18,-1.207453,126
76,19,-1.307453,126
76,20,-1.407453,126
76,1,1.079526,127
76,2,1.508611,127
76,3,1.408611,128
76,4,1.308611,128
76,5,1.208611,128
76,6,1.108611,127
76,7,1.008611,127
76,8,0.908611,127
76,9,0.808611,126
76,10,0.708611,126
76,11,0.608611,126
76,12,0.508611,126
76,13,0.408611,126
76,14,0.308611,126
76,15,0.208611,126
76,16,0.108611,126
76,17,0.008611,126
76,18,-0.091389,126
76,19,-0.191389,126
76,20,-0.291389,126
76,1,0.531554,127
76,2,0.832667,127
76,3,1.133773,128
76,4,1.434878,128
76,5,1.576275,128
76,6,1.476275,127
76,7,1.376275,127
76,8,1.276275,127
76,9,1.176275,126
76,10,1.076275,126
76,11,0.976275,126
76,12,0.876275,126
76,13,0.776275,126
76,14,0.676275,126
76,15,0.576275,126
76,16,0.476275,126
76,17,0.376275,126
76,18,0.276275,126
76,19,0.176275,126
76,20,0.076275,126
126,1,1.456145,76
126,2,1.604411,76
126,3,1.504411,76
126,4,1.404411,76
126,5,1.304411,77
126,6,1.204411,77
126,7,1.104411,77
126,8,1.004411,77
126,9,0.904411,77
126,10,0.804411,77
126,11,0.704411,77
126,12,0.604411,77
126,13,0.504411,77
126,14,0.404411,77
126,15,0.304411,77
126,16,0.204411,77
126,17,0.104411,77
126,18,0.004411,77
