s,a,r,sp
331,13,0.955134,13211
331,14,-1.076579,30726
331,15,-1.107895,14451
331,16,-1.139211,18946
331,17,-1.163947,8406
331,18,-1.195263,30571
331,19,-1.22,15381
331,20,-1.244737,9181
24511,1,-0.005,27781
24511,2,-0.01,18791
24511,3,-0.015,22356
24511,4,-0.02,5616
24511,5,-1.082692,13056
24511,6,-1.135769,20031
24511,7,-1.198462,27936
24511,8,-1.251538,22511
24511,9,-1.304615,5771
24511,10,-1.357692,21426
24511,11,-1.401154,13211
24511,12,-1.454231,13211
24511,13,-1.497692,13211
24511,14,-1.541154,30726
24511,15,-1.584615,14451
24511,16,-1.628077,18946
24511,17,-1.661923,8406
24511,18,-1.705385,30571
24511,19,-1.739231,15381
24511,20,-1.773077,9181
1726,1,1.06375,27781
1726,2,1.115,18791
1726,3,1.16431,22356
1726,4,1.201429,5616
1726,5,1.232353,13056
1726,6,1.255714,20031
1726,7,1.280385,27936
1726,8,1.295938,22511
1726,9,1.260344,5771
1726,10,1.207353,21426
1726,11,1.166429,13211
1726,12,1.11931,13211
1726,13,1.082651,13211
1726,14,1.047647,30726
1726,15,1.014172,14451
1726,16,0.982112,18946
1726,17,0.957683,8406
1726,18,0.927857,30571
1726,19,-0.095,15381
1726,20,-1.117544,9181
13056,1,1.095,14263
13056,2,1.19,1863
13056,3,1.287632,22323
13056,4,1.364615,10543
13056,5,1.430882,18758
13056,6,1.47,6978
13056,7,1.511875,6978
13056,8,1.531429,31778
13056,9,1.551774,22323
13056,10,1.521429,14263
13056,11,1.45645,17673
13056,12,1.406667,623
13056,13,1.35946,4498
13056,14,1.314615,19998
13056,15,1.271939,15503
13056,16,1.231258,31933
13056,17,1.192419,26508
13056,18,1.163165,21393
13056,19,1.127222,16743
13056,20,1.1,12093
27936,1,1.101383,14263
27936,2,1.206374,1863
27936,3,1.309841,22323
27936,4,1.404658,10543
27936,5,1.482246,18758
27936,6,1.53391,6978
27936,7,1.577403,6978
27936,8,1.610794,31778
27936,9,1.632419,22323
27936,10,1.600794,14263
27936,11,1.532786,17673
27936,12,1.480741,623
27936,13,1.431403,4498
27936,14,1.384545,19998
27936,15,1.339966,15503
27936,16,1.297483,31933
27936,17,1.256935,26508
27936,18,1.226456,21393
27936,19,1.188951,16743
27936,20,1.160606,12093
5771,1,1.114171,14263
5771,2,1.217273,1863
5771,3,1.326615,22323
5771,4,1.439459,10543
5771,5,1.517857,18758
5771,6,1.58194,6978
5771,7,1.613855,6978
5771,8,1.608855,31778
5771,9,1.603855,22323
5771,10,1.598855,14263
5771,11,1.593855,17673
5771,12,1.54,623
5771,13,1.488957,4498
5771,14,1.44049,19998
5771,15,1.394388,15503
5771,16,1.350464,31933
5771,17,1.308548,26508
5771,18,1.277089,21393
5771,19,1.238333,16743
5771,20,1.209091,12093
18758,1,1.077803,27439
18758,2,1.123333,2794
18758,3,1.157414,32709
18758,4,1.177183,16124
18758,5,1.180674,8839
18758,6,1.175674,1399
18758,7,1.153811,27284
18758,8,1.124384,19379
18758,9,1.088333,3879
18758,10,1.053896,12404
18758,11,1.020949,15969
18758,12,0.995901,19379
18758,13,0.971585,2639
18758,14,0.947964,6514
18758,15,-0.075,10079
18758,16,-1.097647,13799
18758,17,-1.114412,17209
18758,18,-1.131176,20774
18758,19,-1.147941,24649
18758,20,-1.164706,7909
6978,1,1.085323,27439
6978,3,1.166818,32709
6978,8,1.125517,19379
6978,12,0.99625,19379
6978,20,-1.165089,7909
12404,1,-0.005,11928
12404,2,-0.01,3248
12404,3,-1.056667,11928
12404,4,-1.12,16578
12404,5,-1.175,21228
12404,6,-1.221667,1853
12404,7,-1.276667,15338
12404,8,-1.323333,16423
12404,9,-1.37,5418
12404,10,-1.408333,27583
12404,11,-1.455,24793
12404,12,-1.493333,13943
12404,13,-1.531667,2783
12404,14,-1.561667,16113
12404,15,-1.591667,24638
12404,16,-1.621667,19523
12404,17,-1.643333,15028
12404,18,-1.656667,22003
12404,19,-1.67,17353
12404,20,-1.675,12703
32709,1,1.002353,11928
32709,2,0.997353,3248
32709,3,0.999815,11928
32709,4,0.994815,16578
32709,5,-1.032299,21228
32709,6,-1.073796,1853
32709,7,-1.122591,15338
32709,8,-1.164088,16423
32709,9,-1.205584,5418
32709,10,-1.239781,27583
32709,11,-1.281277,24793
32709,12,-1.315474,13943
32709,13,-1.349672,2783
32709,14,-1.376569,16113
32709,15,-1.403467,24638
32709,16,-1.430365,19523
32709,17,-1.449964,15028
32709,18,-1.462263,22003
32709,19,-1.474562,17353
32709,20,-1.479562,12703
20774,1,-1.020748,11928
20774,2,-1.041496,3248
20774,3,-1.070118,11928
20774,4,-1.090866,16578
20774,5,-1.119488,21228
20774,6,-1.155984,1853
20774,7,-1.208228,15338
20774,8,-1.252598,16423
20774,9,-1.296969,5418
20774,10,-1.333465,27583
20774,11,-1.377835,24793
20774,12,-1.414331,13943
20774,13,-1.450827,2783
20774,14,-1.479449,16113
20774,15,-1.508071,24638
20774,16,-1.536693,19523
20774,17,-1.557441,15028
20774,18,-1.570315,22003
20774,19,-1.583189,17353
20774,20,-1.588189,12703
16423,1,1.031269,23132
16423,2,1.059519,10112
16423,3,1.083901,17242
16423,4,1.103596,24682
16423,5,1.111364,28867
16423,6,1.112857,11507
16423,7,1.101364,15072
16423,8,1.096364,18482
16423,9,1.084944,22047
16423,10,1.073596,26077
16423,11,1.056111,9027
16423,12,1.038901,12747
16423,13,1.027896,29022
16423,14,1.016957,11662
16423,15,1.006081,27627
16423,16,0.989519,22202
16423,17,0.97883,5462
16423,18,0.97383,502
16423,19,0.96883,16467
16423,20,0.958201,11817
2783,1,1.006834,23132
2783,2,1.007857,10112
2783,3,1.008952,17242
2783,4,1.003952,24682
2783,5,1.00512,28867
2783,6,0.993952,11507
2783,7,0.982857,15072
2783,8,0.977857,18482
2783,9,0.966834,22047
2783,10,0.955882,26077
2783,11,-0.055,9027
2783,12,-1.071696,12747
2783,13,-1.082544,29022
2783,14,-1.093392,11662
2783,15,-1.10424,27627
2783,16,-1.120936,22202
2783,17,-1.137632,5462
2783,18,-1.154327,502
2783,19,-1.176871,16467
2783,20,-1.193567,11817
17353,1,1.014231,23132
17353,2,1.029216,10112
17353,3,1.052114,17242
17353,4,1.076552,24682
17353,5,1.086888,28867
17353,6,1.09766,11507
17353,7,1.100714,15072
17353,8,1.071888,18482
17353,9,1.029324,22047
17353,10,0.996053,26077
17353,11,0.957739,9027
17353,12,-1.072579,12747
17353,13,-1.109025,29022
17353,14,-1.132893,11662
17353,15,-1.16305,27627
17353,16,-1.193208,22202
17353,17,-1.217075,5462
17353,18,-1.234654,502
17353,19,-1.258522,16467
17353,20,-1.276101,11817
11817,1,1.026746,20920
11817,2,1.044054,28980
11817,3,1.056429,23400
11817,4,1.063333,31615
11817,5,1.052348,17510
11817,6,1.047348,24950
11817,7,1.036429,11775
11817,8,1.025574,31770
11817,9,1.009054,30530
11817,10,0.998387,29290
11817,11,0.993387,27895
11817,12,0.982781,26500
11817,13,0.972234,25260
11817,14,0.961746,12085
11817,15,0.956746,32080
11817,16,0.957234,5885
11817,17,0.957781,925
11817,18,0.958387,16890
11817,19,0.959054,8675
11817,20,0.965574,33475
23132,1,-1.012812,20920
23132,2,-1.056875,28980
23132,3,-1.124375,23400
23132,4,-1.17625,31615
23132,5,-1.235938,17510
23132,6,-1.287813,24950
23132,7,-1.331875,11775
23132,8,-1.375938,31770
23132,9,-1.42,30530
23132,10,-1.45625,29290
23132,11,-1.4925,27895
23132,12,-1.520938,26500
23132,13,-1.53375,25260
23132,14,-1.546563,12085
23132,15,-1.551563,32080
23132,16,-1.54875,5885
23132,17,-1.545938,925
23132,18,-1.543125,16890
23132,19,-1.5325,8675
23132,20,-1.514063,33475
12747,1,1.001061,20920
12747,2,0.996061,28980
12747,3,0.991061,23400
12747,4,-0.02,31615
12747,5,-1.037048,17510
12747,6,-1.054096,24950
12747,7,-1.071145,11775
12747,8,-1.088193,31770
12747,9,-1.105241,30530
12747,10,-1.134337,29290
12747,11,-1.163434,27895
12747,12,-1.180482,26500
12747,13,-1.19753,25260
12747,14,-1.208554,12085
12747,15,-1.213554,32080
12747,16,-1.21253,5885
12747,17,-1.205482,925
12747,18,-1.210482,16890
12747,19,-1.215482,8675
12747,20,-1.220482,33475
5885,1,1.051338,10738
5885,2,1.098374,9498
5885,3,1.144794,29493
5885,4,1.164211,23913
5885,5,1.178209,19108
5885,6,1.179677,22673
5885,7,1.174677,26703
5885,8,1.169677,14613
5885,9,1.151809,22673
5885,10,1.140476,7328
5885,11,1.129211,4693
5885,12,1.124211,2058
5885,13,1.119211,16628
5885,14,1.120476,15388
5885,15,1.115476,5468
5885,16,1.110476,16318
5885,17,1.118209,15078
5885,18,1.126216,8878
5885,19,1.141264,27323
5885,20,1.164045,16008
16890,1,1.054091,10738
16890,2,1.104833,9498
16890,3,1.144204,29493
16890,4,1.181031,23913
16890,5,1.201316,19108
16890,6,1.215989,22673
16890,7,1.204362,26703
16890,8,1.192804,14613
16890,9,1.181316,22673
16890,10,1.176316,7328
16890,11,1.164895,4693
16890,12,1.159895,2058
16890,13,1.161316,16628
16890,14,1.162804,15388
16890,15,1.157804,5468
16890,16,1.152804,16318
16890,17,1.160989,15078
16890,18,1.169459,8878
16890,19,1.18522,27323
16890,20,1.208989,16008
15078,1,1.026818,23828
15078,2,1.050748,7243
15078,3,1.071124,14528
15078,4,1.092745,9568
15078,5,1.104353,29563
15078,6,1.116465,15768
15078,7,1.123163,2283
15078,8,1.124103,9723
15078,9,1.131166,29718
15078,10,1.126166,24138
15078,11,1.127292,7553
15078,12,1.128482,19333
15078,13,1.129737,28323
15078,14,1.118482,29718
15078,15,1.119737,18093
15078,16,1.121058,3523
15078,17,1.116058,14528
15078,18,1.117447,4608
15078,19,1.12543,15458
15078,20,1.133696,14218
29493,1,1.052522,23828
29493,2,1.101628,7243
29493,3,1.150854,14528
29493,4,1.181005,9568
29493,5,1.206959,29563
29493,6,1.227895,15768
29493,7,1.222895,2283
29493,8,1.22455,9723
29493,9,1.212895,29718
29493,10,1.201309,24138
29493,11,1.196309,7553
29493,12,1.191309,19333
29493,13,1.179792,28323
29493,14,1.187895,29718
29493,15,1.18955,18093
29493,16,1.191277,3523
29493,17,1.17955,14528
29493,18,1.181277,4608
29493,19,1.189946,15458
29493,20,1.198913,14218
3523,1,1.12869,11370
3523,2,1.244438,55
3523,3,1.246905,19430
3523,4,1.241905,27335
3523,5,1.236905,1450
3523,6,1.231905,8890
3523,7,1.226905,28885
3523,8,1.185434,2845
3523,9,1.159545,22065
3523,10,1.121271,20980
3523,11,1.097174,8115
3523,12,1.07369,6875
3523,13,1.056693,5480
3523,14,1.051693,25010
3523,15,1.046693,11835
3523,16,1.05369,18810
3523,17,1.04869,14315
3523,18,1.04369,9355
3523,19,1.050946,25165
3523,20,1.045946,16640
7243,1,1.095,11370
7243,2,1.179189,55
7243,3,1.26407,19430
7243,4,1.338025,27335
7243,5,1.394355,1450
7243,6,1.33646,8890
7243,7,1.282365,28885
7243,8,1.23907,2845
7243,9,1.197938,22065
7243,10,1.16547,20980
7243,11,1.140652,8115
7243,12,1.116471,6875
7243,13,1.099021,5480
7243,14,1.094021,25010
7243,15,1.089021,11835
7243,16,1.096471,18810
7243,17,1.091471,14315
7243,18,1.092796,9355
7243,19,1.094189,25165
7243,20,1.095652,16640
15768,1,1.117642,11370
15768,2,1.223161,55
15768,3,1.329633,19430
15768,4,1.422424,27335
15768,5,1.500641,1450
15768,6,1.448261,8890
15768,7,1.39015,28885
15768,8,1.343721,2845
15768,9,1.299633,22065
15768,10,1.264917,20980
15768,11,1.238478,8115
15768,12,1.212727,6875
15768,13,1.194259,5480
15768,14,1.189259,25010
15768,15,1.184259,11835
15768,16,1.185957,18810
15768,17,1.187727,14315
15768,18,1.182727,9355
15768,19,1.18457,25165
15768,20,1.193478,16640
16640,1,1.032657,5951
16640,2,1.068261,33541
16640,3,1.102117,2386
16640,4,1.128148,21761
16640,5,1.155952,1146
16640,6,1.179756,14786
16640,7,1.198831,13391
16640,8,1.212525,8586
16640,9,1.246667,8431
16640,10,1.297826,29201
16640,11,1.330475,15251
16640,12,1.365287,22071
16640,13,1.43803,4091
16640,14,1.49962,1456
16640,15,1.556579,2696
16640,16,1.630345,28736
16640,17,1.765746,12461
16640,18,1.878254,24551
16640,19,2.006695,16026
16640,20,2.134234,7811
6565,1,1.024557,5951
6565,2,1.035,33541
6565,3,1.040556,2386
6565,4,1.035556,21761
6565,5,1.025251,1146
6565,6,1.009801,14786
6565,7,1.004801,13391
6565,8,1.015556,8586
6565,9,1.043542,8431
6565,10,1.08587,29201
6565,11,1.112598,15251
6565,12,1.134286,22071
6565,13,1.179048,4091
6565,14,1.23625,1456
6565,15,1.309106,2696
6565,16,1.371389,28736
6565,17,1.376538,12461
6565,18,1.371538,24551
6565,19,1.366538,3936
6565,20,1.361538,28736
25165,1,1.037373,5951
25165,2,1.068947,33541
25165,3,1.093108,2386
25165,4,1.129533,21761
25165,5,1.157692,1146
25165,6,1.175882,14786
25165,7,1.188881,13391
25165,8,1.202424,8586
25165,9,1.23625,8431
25165,10,1.286957,29201
25165,11,1.327022,15251
25165,12,1.370233,22071
25165,13,1.408054,4091
25165,14,1.4675,1456
25165,15,1.522403,2696
25165,16,1.628333,28736
25165,17,1.723824,12461
25165,18,1.831875,24551
25165,19,1.955,16026
25165,20,2.156881,7811
10911,1,1.055241,24970
10911,2,1.103924,30395
10911,3,1.147996,10400
10911,4,1.19659,11640
10911,5,1.226185,20940
10911,6,1.251553,27450
10911,7,1.259118,12570
10911,8,1.28,18305
10911,9,1.295102,15980
10911,10,1.303846,7765
10911,11,1.32,18305
10911,12,1.329474,30085
10911,13,1.339255,28845
10911,14,1.357027,27450
10911,15,1.391667,13965
10911,16,1.428571,9005
10911,17,1.47713,4200
10911,18,1.529632,19700
10911,19,1.575886,11640
10911,20,1.62549,2960
8586,1,1.059189,4355
8586,2,1.115,30395
8586,3,1.178182,10400
8586,4,1.250161,11640
8586,5,1.298529,20940
8586,6,1.357665,27450
8586,7,1.409954,12570
8586,8,1.474423,18305
8586,9,1.53,15980
8586,10,1.582124,7765
8586,11,1.602895,18305
8586,12,1.597895,30085
8586,13,1.610532,28845
8586,14,1.632703,27450
8586,15,1.675,13965
8586,16,1.72,9005
8586,17,1.746395,4200
8586,18,1.741395,19700
8586,19,1.736395,11640
8586,20,1.731395,2960
7811,1,1.000435,4355
7811,2,1.000929,30395
7811,3,1.001484,10400
7811,4,1.002099,11640
7811,5,0.997099,20940
7811,6,0.997778,27450
7811,7,0.992778,12570
7811,8,0.976484,18305
7811,9,-1.050405,15980
7811,10,-1.071622,7765
7811,11,-1.082027,18305
7811,12,-1.087027,30085
7811,13,-1.081216,28845
7811,14,-0.07,27450
7811,15,0.935929,13965
7811,16,0.947778,9005
7811,17,0.966136,4200
7811,18,0.973218,19700
7811,19,0.974364,11640
7811,20,0.981871,2960
27450,1,-0.005,1936
27450,2,-0.01,31851
27450,3,-1.021135,23636
27450,4,-1.03227,25031
27450,5,-1.06181,22241
27450,6,-1.109755,16351
27450,7,-1.151564,10306
27450,8,-1.187239,12631
27450,9,-1.210644,27356
27450,10,-1.221779,12476
27450,11,-1.220644,11391
27450,12,-1.213374,1471
27450,13,-1.199969,231
27450,14,-1.180429,32781
27450,15,-1.185429,6741
27450,16,-1.196564,1626
27450,17,-1.201564,17436
27450,18,-1.206564,21001
27450,19,-1.211564,24876
27450,20,-1.222699,4261
18305,1,-1.06883,1936
18305,2,-1.123475,31851
18305,3,-1.178121,23636
18305,4,-1.225674,25031
18305,5,-1.266135,22241
18305,6,-1.299504,16351
18305,7,-1.32578,10306
18305,8,-1.366241,12631
18305,9,-1.392518,27356
18305,10,-1.40461,12476
18305,11,-1.402518,11391
18305,12,-1.393333,1471
18305,13,-1.384149,231
18305,14,-1.382057,32781
18305,15,-1.372872,6741
18305,16,-1.349504,1626
18305,17,-1.340319,17436
18305,18,-1.324043,21001
18305,19,-1.300674,24876
18305,20,-1.277305,4261
13965,1,1.000952,1936
13965,2,0.995952,31851
13965,3,0.990952,23636
13965,4,-0.02,25031
13965,5,-1.036834,22241
13965,6,-1.07142,16351
13965,7,-1.111923,10306
13965,8,-1.146509,12631
13965,9,-1.16926,27356
13965,10,-1.180178,12476
13965,11,-1.17926,11391
13965,12,-1.172426,1471
13965,13,-1.153757,231
13965,14,-1.15284,32781
13965,15,-1.15784,6741
13965,16,-1.16284,1626
13965,17,-1.16784,17436
13965,18,-1.17284,21001
13965,19,-1.171923,24876
13965,20,-1.171006,4261
27356,1,1.013349,2149
27356,2,1.032254,17959
27356,3,1.042143,9589
27356,4,1.052464,30824
27356,5,1.063235,2149
27356,6,1.08,28034
27356,7,1.091904,754
27356,8,1.098462,23694
27356,9,1.105259,22299
27356,10,1.112304,9124
27356,11,1.113421,19664
27356,12,1.120851,10209
27356,13,1.141522,28809
27356,14,1.156519,4009
27356,15,1.172191,23229
27356,16,1.174237,31444
27356,17,1.190862,26019
27356,18,1.215882,30204
27356,19,1.234341,12689
27356,20,1.237349,24779
21001,1,1.06527,2149
21001,2,1.096145,17959
21001,3,1.122931,9589
21001,4,1.144706,30824
21001,5,1.106429,2149
21001,6,1.063923,28034
21001,7,1.041087,754
21001,8,1.018824,23694
21001,9,0.997105,22299
21001,10,0.986649,9124
21001,11,0.987105,19664
21001,12,0.993191,10209
21001,13,1.00527,28809
21001,14,1.017912,4009
21001,15,1.025,23229
21001,16,1.051429,31444
21001,17,1.079706,26019
21001,18,1.117317,30204
21001,19,1.166146,12689
21001,20,1.202632,24779
32781,1,1.02625,2149
32781,2,1.048824,17959
32781,3,1.072912,9589
32781,4,1.09236,30824
32781,5,1.106429,2149
32781,6,1.076145,28034
32781,7,1.041087,754
32781,8,1.018824,23694
32781,9,0.997105,22299
32781,10,0.986649,9124
32781,11,0.987105,19664
32781,12,0.993191,10209
32781,13,0.999516,28809
32781,14,1.011967,4009
32781,15,1.031145,23229
32781,16,1.057931,31444
32781,17,1.086598,26019
32781,18,1.124724,30204
32781,19,1.174231,12689
32781,20,1.177419,24779
25399,1,1.051034,32623
25399,2,1.103636,31383
25399,3,1.146137,25958
25399,4,1.186897,20843
25399,5,1.206156,16193
25399,6,1.232887,11543
25399,7,1.23443,6738
25399,8,1.236042,1623
25399,9,1.231042,9063
25399,10,1.226042,16348
25399,11,1.221042,3018
25399,12,1.216042,22238
25399,13,1.211042,9218
25399,14,1.212723,29213
25399,15,1.221296,3173
25399,16,1.216296,10613
25399,17,1.218191,17743
25399,18,1.22016,13093
25399,19,1.236522,8443
25399,20,1.246154,23788
9589,1,1.053333,32623
9589,2,1.104035,31383
9589,3,1.150138,25958
9589,4,1.183791,20843
9589,5,1.220098,16193
9589,6,1.24,11543
9589,7,1.247828,6738
9589,8,1.262564,1623
9589,9,1.264278,9063
9589,10,1.266062,16348
9589,11,1.261062,3018
9589,12,1.262917,22238
9589,13,1.264843,9218
9589,14,1.266842,29213
9589,15,1.268915,3173
9589,16,1.263915,10613
9589,17,1.266064,17743
9589,18,1.268289,13093
9589,19,1.285435,8443
9589,20,1.295604,23788
12689,1,1.017346,32623
12689,2,1.035714,31383
12689,3,1.055175,25958
12689,4,1.08241,20843
12689,5,1.097699,16193
12689,6,1.106646,11543
12689,7,1.10875,6738
12689,8,1.06241,1623
12689,9,1.031471,9063
12689,10,0.995714,16348
12689,11,0.967346,3018
12689,12,-0.06,22238
12689,13,-1.075929,9218
12689,14,-1.091858,29213
12689,15,-1.107787,3173
12689,16,-1.112787,10613
12689,17,-1.112322,17743
12689,18,-1.111858,13093
12689,19,-1.116858,8443
12689,20,-1.110929,23788
10613,1,1.084947,17217
10613,2,1.167143,12567
10613,3,1.248804,19542
10613,4,1.326405,2802
10613,5,1.385959,18457
10613,6,1.430993,22022
10613,7,1.46865,26052
10613,8,1.497313,30237
10613,9,1.45865,20937
10613,10,1.400704,24812
10613,11,1.346361,16287
10613,12,1.304238,19697
10613,13,1.264032,23417
10613,14,1.225597,27602
10613,15,1.188804,31632
10613,16,1.153533,1717
10613,17,1.119678,17527
10613,18,1.093908,477
10613,19,1.068842,4352
10613,20,1.044444,19852
22238,1,1.064364,17217
22238,2,1.124969,12567
22238,3,1.19415,19542
22238,4,1.238503,2802
22238,5,1.277817,18457
22238,6,1.31058,22022
22238,7,1.33537,26052
22238,8,1.350977,30237
22238,9,1.305365,20937
22238,10,1.252817,24812
22238,11,1.203503,16287
22238,12,1.165166,19697
22238,13,1.128548,23417
22238,14,1.093522,27602
22238,15,1.059969,31632
22238,16,1.027784,1717
22238,17,0.996871,17527
22238,18,0.973218,477
22238,19,0.950198,4352
22238,20,0.927778,19852
17527,1,1.172305,3102
17527,2,1.297087,15347
17527,3,1.39178,15347
17527,4,1.449027,15347
17527,5,1.484091,15347
17527,6,1.507037,15347
17527,7,1.502037,27747
17527,8,1.497037,27747
17527,9,1.492037,6977
17527,10,1.487037,6977
17527,11,1.496402,18757
17527,12,1.491402,18757
17527,13,1.501038,31777
17527,14,1.496038,31777
17527,15,1.505952,10542
17527,16,1.500952,10542
17527,17,1.452037,31777
17527,18,1.405495,31777
17527,19,1.36114,18757
17527,20,1.318803,18757
30237,1,1.116212,3102
30237,2,1.203115,15347
30237,3,1.260862,15347
30237,4,1.301429,15347
30237,5,1.320455,15347
30237,6,1.327798,15347
30237,7,1.33537,27747
30237,8,1.33037,27747
30237,9,1.32537,6977
30237,10,1.32037,6977
30237,11,1.328178,18757
30237,12,1.323178,18757
30237,13,1.331226,31777
30237,14,1.326226,31777
30237,15,1.334524,10542
30237,16,1.329524,10542
30237,17,1.28537,31777
30237,18,1.243333,31777
30237,19,1.203246,18757
30237,20,1.164957,18757
1717,1,1.159286,3102
1717,2,1.283651,15347
1717,3,1.366356,15347
1717,4,1.422478,15347
1717,5,1.456818,15347
1717,6,1.479259,15347
1717,7,1.474259,27747
1717,8,1.469259,27747
1717,9,1.464259,6977
1717,10,1.459259,6977
1717,11,1.468364,18757
1717,12,1.463364,18757
1717,13,1.472736,31777
1717,14,1.467736,31777
1717,15,1.477381,10542
1717,16,1.472381,10542
1717,17,1.424259,31777
1717,18,1.378468,31777
1717,19,1.334825,18757
1717,20,1.293162,18757
31777,1,1.200479,409
31777,2,1.354341,409
31777,3,1.463992,24899
31777,4,1.537522,16374
31777,5,1.575,8159
31777,6,1.59963,11724
31777,7,1.60986,15289
31777,8,1.620377,18699
31777,9,1.615377,10484
31777,10,1.62619,1804
31777,11,1.62119,14204
31777,12,1.600377,26294
31777,13,1.595377,14204
31777,14,1.590377,22264
31777,15,1.60119,18699
31777,16,1.59619,15289
31777,17,1.59119,19784
31777,18,1.602308,24899
31777,19,1.58119,5369
31777,20,1.52963,31564
31777,1,1.199082,409
31777,2,1.362093,409
31777,3,1.472395,24899
31777,4,1.546372,16374
31777,5,1.584091,8159
31777,6,1.608889,11724
31777,7,1.619206,15289
31777,8,1.629811,18699
31777,9,1.624811,10484
31777,10,1.635714,1804
31777,11,1.630714,14204
31777,12,1.609811,26294
31777,13,1.604811,14204
31777,14,1.599811,22264
31777,15,1.610714,18699
31777,16,1.605714,15289
31777,17,1.600714,19784
31777,18,1.611923,24899
31777,19,1.590714,5369
31777,20,1.538889,31564
14204,1,1.155584,18724
14204,2,1.272258,10509
14204,3,1.35569,1829
14204,4,1.399643,26319
14204,5,1.433716,5549
14204,6,1.442222,17639
14204,7,1.423716,30504
14204,8,1.418716,9269
14204,9,1.427222,21204
14204,10,1.422222,589
14204,11,1.417222,12989
14204,12,1.425981,25079
14204,13,1.435,4464
14204,14,1.444286,4464
14204,15,1.453846,16554
14204,16,1.405981,16554
14204,17,1.360455,29264
14204,18,1.304737,29264
14204,19,1.263974,29264
14204,20,1.225,8339
24899,1,1.138939,18724
24899,2,1.237934,10509
24899,3,1.309561,1829
24899,4,1.352727,26319
24899,5,1.386215,5549
24899,6,1.368148,17639
24899,7,1.350321,30504
24899,8,1.345321,9269
24899,9,1.353148,21204
24899,10,1.348148,589
24899,11,1.343148,12989
24899,12,1.351215,25079
24899,13,1.359528,4464
24899,14,1.368095,4464
24899,15,1.376923,16554
24899,16,1.331215,16554
24899,17,1.287727,29264
24899,18,1.234561,29264
24899,19,1.195598,29264
24899,20,1.158333,8339
11724,1,1.130338,18724
11724,2,1.227705,10509
11724,3,1.298043,1829
11724,4,1.328214,26319
11724,5,1.360321,5549
11724,6,1.368148,17639
11724,7,1.350321,30504
11724,8,1.345321,9269
11724,9,1.353148,21204
11724,10,1.348148,589
11724,11,1.343148,12989
11724,12,1.351215,25079
11724,13,1.359528,4464
11724,14,1.368095,4464
11724,15,1.376923,16554
11724,16,1.331215,16554
11724,17,1.287727,29264
11724,18,1.234561,29264
11724,19,1.195598,29264
11724,20,1.158333,8339
29264,1,1.176818,11539
29264,2,1.300078,11539
29264,3,1.405168,32774
29264,4,1.488929,19599
29264,5,1.525459,28899
29264,6,1.506364,24714
29264,7,1.501364,8904
29264,8,1.496364,13864
29264,9,1.505459,31379
29264,10,1.514815,14949
29264,11,1.524439,19444
29264,12,1.53434,16034
29264,13,1.56,12469
29264,14,1.509439,12469
29264,15,1.461364,3944
29264,16,1.415575,7819
29264,17,1.359444,32619
29264,18,1.318333,23164
29264,19,1.278984,2704
29264,20,1.24127,27349
25079,1,1.171056,11539
25079,2,1.294688,11539
25079,3,1.400254,32774
25079,4,1.471071,19599
25079,5,1.50711,28899
25079,6,1.488182,24714
25079,7,1.483182,8904
25079,8,1.478182,13864
25079,9,1.48711,31379
25079,10,1.496296,14949
25079,11,1.505748,19444
25079,12,1.515472,16034
25079,13,1.540769,12469
25079,14,1.490748,12469
25079,15,1.443182,3944
25079,16,1.397876,7819
25079,17,1.34235,32619
25079,18,1.301667,23164
25079,19,1.262724,2704
25079,20,1.225397,27349
26319,1,1.160468,11539
26319,2,1.286,11539
26319,3,1.369615,32774
26319,4,1.426429,19599
26319,5,1.461239,28899
26319,6,1.442727,24714
26319,7,1.437727,8904
26319,8,1.432727,13864
26319,9,1.441239,31379
26319,10,1.45,14949
26319,11,1.459019,19444
26319,12,1.468302,16034
26319,13,1.492692,12469
26319,14,1.444019,12469
26319,15,1.397727,3944
26319,16,1.353628,7819
26319,17,1.299615,32619
26319,18,1.26,23164
26319,19,1.222073,2704
26319,20,1.185714,27349
2704,1,1.010748,26318
2704,2,1.01381,9268
2704,3,1.025323,25078
2704,4,1.02878,29263
2704,5,1.032377,8338
2704,6,1.027377,29263
2704,7,1.031116,16553
2704,8,0.992,21203
2704,9,-1.052752,26318
2704,10,-1.096512,6943
2704,11,-1.132519,19808
2704,12,-1.168527,433
2704,13,-1.212287,10353
2704,14,-1.248295,11593
2704,15,-1.284302,278
2704,16,-1.312558,21978
2704,17,-1.348566,2758
2704,18,-1.384574,28798
2704,19,-1.412829,12523
2704,20,-1.441085,3998
13864,1,1.016739,26318
13864,2,1.011739,9268
13864,3,0.999388,25078
13864,4,0.994388,29263
13864,5,0.982143,8338
13864,6,-0.03,29263
13864,7,-1.042092,16553
13864,8,-1.061277,21203
13864,9,-1.080461,26318
13864,10,-1.099645,6943
13864,11,-1.11883,19808
13864,12,-1.130922,433
13864,13,-1.150106,10353
13864,14,-1.169291,11593
13864,15,-1.188475,278
13864,16,-1.20766,21978
13864,17,-1.241028,2758
13864,18,-1.274397,28798
13864,19,-1.300674,12523
13864,20,-1.32695,3998
19599,1,1.031765,26318
19599,2,1.034444,9268
19599,3,1.021765,25078
19599,4,1.016765,29263
19599,5,1.004197,8338
19599,6,0.984388,29263
19599,7,-0.035,16553
19599,8,-1.054184,21203
19599,9,-1.073369,26318
19599,10,-1.092553,6943
