,state,state_p,act,r_vel
5627,"(0.000229, 1.716)","(1.1e-05, 1.76)",80.0,1.357321
5628,"(0.000229, 1.716)","(1.2e-05, 1.76)",90.0,1.352321
5629,"(0.000229, 1.716)","(1.2e-05, 1.76)",100.0,1.347321
5630,"(0.000229, 1.716)","(1.2e-05, 1.76)",110.0,1.342321
5631,"(0.000229, 1.716)","(1.2e-05, 1.76)",120.0,1.337321
5632,"(0.000229, 1.716)","(1.1e-05, 1.76)",130.0,1.332321
5633,"(0.000229, 1.716)","(8e-06, 1.76)",140.0,1.327321
5634,"(0.000229, 1.716)","(5e-06, 1.76)",150.0,1.322321
5635,"(0.000229, 1.716)","(3e-06, 1.76)",160.0,1.317321
5636,"(0.000229, 1.716)","(8e-06, 1.76)",170.0,1.312321
5637,"(0.000229, 1.716)","(9e-06, 1.76)",180.0,1.307321
5638,"(0.000229, 1.716)","(8e-06, 1.76)",190.0,1.302321
5639,"(0.000229, 1.716)","(2e-06, 1.76)",200.0,1.297321
5640,"(6.6e-05, 1.716)","(1e-06, 1.76)",10.0,1.198922
5641,"(6.6e-05, 1.716)","(1e-06, 1.76)",20.0,1.424579
5642,"(6.6e-05, 1.716)","(0.0, 1.76)",30.0,1.709719
5643,"(6.6e-05, 1.716)","(2e-06, 1.76)",40.0,1.986536
5644,"(6.6e-05, 1.716)","(5e-06, 1.76)",50.0,2.152305
5645,"(6.6e-05, 1.716)","(7e-06, 1.76)",60.0,2.331538
5646,"(6.6e-05, 1.716)","(9e-06, 1.76)",70.0,2.523333
5647,"(6.6e-05, 1.716)","(1.1e-05, 1.76)",80.0,2.701071
5648,"(6.6e-05, 1.716)","(1.2e-05, 1.76)",90.0,2.513333
5649,"(6.6e-05, 1.716)","(1.2e-05, 1.76)",100.0,2.348438
5650,"(6.6e-05, 1.716)","(1.2e-05, 1.76)",110.0,2.219074
5651,"(6.6e-05, 1.716)","(1.2e-05, 1.76)",120.0,2.086853
5652,"(6.6e-05, 1.716)","(1.1e-05, 1.76)",130.0,1.981667
5653,"(6.6e-05, 1.716)","(8e-06, 1.76)",140.0,1.885414
5654,"(6.6e-05, 1.716)","(5e-06, 1.76)",150.0,1.796951
5655,"(6.6e-05, 1.716)","(3e-06, 1.76)",160.0,1.725882
5656,"(6.6e-05, 1.716)","(8e-06, 1.76)",170.0,1.649463
5657,"(6.6e-05, 1.716)","(9e-06, 1.76)",180.0,1.578478
5658,"(6.6e-05, 1.716)","(8e-06, 1.76)",190.0,1.520789
5659,"(6.6e-05, 1.716)","(2e-06, 1.76)",200.0,1.466327
5660,"(1.2e-05, 1.76)","(2e-05, 1.32)",10.0,1.227836
5661,"(1.2e-05, 1.76)","(1.7e-05, 1.32)",20.0,1.497299
5662,"(1.2e-05, 1.76)","(1.5e-05, 1.32)",30.0,1.670714
5663,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",40.0,1.832018
5664,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",50.0,1.99951
5665,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",60.0,2.166809
5666,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",70.0,2.338563
5667,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",80.0,2.509383
5668,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",90.0,2.672105
5669,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",100.0,2.838112
5670,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",110.0,2.916223
5671,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",120.0,2.768767
5672,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",130.0,2.634346
5673,"(1.2e-05, 1.76)","(1.3e-05, 1.32)",140.0,2.495217
5674,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",150.0,2.383333
5675,"(1.2e-05, 1.76)","(1.2e-05, 1.32)",160.0,2.293563
5676,"(1.2e-05, 1.76)","(1.1e-05, 1.32)",170.0,2.196768
5677,"(1.2e-05, 1.76)","(9e-06, 1.32)",180.0,2.106809
5678,"(1.2e-05, 1.76)","(8e-06, 1.32)",190.0,2.033866
5679,"(1.2e-05, 1.76)","(7e-06, 1.32)",200.0,1.965
5680,"(7e-06, 1.76)","(2e-05, 1.32)",10.0,1.225284
5681,"(7e-06, 1.76)","(1.7e-05, 1.32)",20.0,1.47855
5682,"(7e-06, 1.76)","(1.5e-05, 1.32)",30.0,1.695526
5683,"(7e-06, 1.76)","(1.3e-05, 1.32)",40.0,1.864058
5684,"(7e-06, 1.76)","(1.2e-05, 1.32)",50.0,2.027632
5685,"(7e-06, 1.76)","(1.2e-05, 1.32)",60.0,2.198571
5686,"(7e-06, 1.76)","(1.2e-05, 1.32)",70.0,2.372407
5687,"(7e-06, 1.76)","(1.2e-05, 1.32)",80.0,2.542781
5688,"(7e-06, 1.76)","(1.3e-05, 1.32)",90.0,2.720957
5689,"(7e-06, 1.76)","(1.3e-05, 1.32)",100.0,2.882331
5690,"(7e-06, 1.76)","(1.3e-05, 1.32)",110.0,2.750755
5691,"(7e-06, 1.76)","(1.3e-05, 1.32)",120.0,2.611233
5692,"(7e-06, 1.76)","(1.3e-05, 1.32)",130.0,2.48402
5693,"(7e-06, 1.76)","(1.3e-05, 1.32)",140.0,2.35236
5694,"(7e-06, 1.76)","(1.2e-05, 1.32)",150.0,2.246429
5695,"(7e-06, 1.76)","(1.2e-05, 1.32)",160.0,2.161379
5696,"(7e-06, 1.76)","(1.1e-05, 1.32)",170.0,2.069696
5697,"(7e-06, 1.76)","(9e-06, 1.32)",180.0,1.984468
5698,"(7e-06, 1.76)","(8e-06, 1.32)",190.0,1.915309
5699,"(7e-06, 1.76)","(7e-06, 1.32)",200.0,1.85
5700,"(1e-06, 1.76)","(2e-05, 1.32)",10.0,1.226013
5701,"(1e-06, 1.76)","(1.7e-05, 1.32)",20.0,1.480421
5702,"(1e-06, 1.76)","(1.5e-05, 1.32)",30.0,1.698656
5703,"(1e-06, 1.76)","(1.3e-05, 1.32)",40.0,1.859227
5704,"(1e-06, 1.76)","(1.2e-05, 1.32)",50.0,2.033201
5705,"(1e-06, 1.76)","(1.2e-05, 1.32)",60.0,2.192857
5706,"(1e-06, 1.76)","(1.2e-05, 1.32)",70.0,2.366235
5707,"(1e-06, 1.76)","(1.2e-05, 1.32)",80.0,2.536159
5708,"(1e-06, 1.76)","(1.3e-05, 1.32)",90.0,2.713865
5709,"(1e-06, 1.76)","(1.3e-05, 1.32)",100.0,2.874812
5710,"(1e-06, 1.76)","(1.3e-05, 1.32)",110.0,2.743561
5711,"(1e-06, 1.76)","(1.3e-05, 1.32)",120.0,2.604384
5712,"(1e-06, 1.76)","(1.3e-05, 1.32)",130.0,2.477484
5713,"(1e-06, 1.76)","(1.3e-05, 1.32)",140.0,2.346149
5714,"(1e-06, 1.76)","(1.2e-05, 1.32)",150.0,2.240476
5715,"(1e-06, 1.76)","(1.2e-05, 1.32)",160.0,2.155632
5716,"(1e-06, 1.76)","(1.1e-05, 1.32)",170.0,2.064171
5717,"(1e-06, 1.76)","(9e-06, 1.32)",180.0,1.979149
5718,"(1e-06, 1.76)","(8e-06, 1.32)",190.0,1.910155
5719,"(1e-06, 1.76)","(7e-06, 1.32)",200.0,1.845
5720,"(1.3e-05, 1.32)","(3e-06, 3.168)",10.0,1.242423
5721,"(1.3e-05, 1.32)","(4e-06, 3.168)",20.0,1.46561
5722,"(1.3e-05, 1.32)","(8e-06, 3.168)",30.0,1.620135
5723,"(1.3e-05, 1.32)","(1.2e-05, 3.168)",40.0,1.78597
5724,"(1.3e-05, 1.32)","(1.5e-05, 3.168)",50.0,1.947826
5725,"(1.3e-05, 1.32)","(1.7e-05, 3.168)",60.0,2.105294
5726,"(1.3e-05, 1.32)","(1.7e-05, 3.168)",70.0,2.277102
5727,"(1.3e-05, 1.32)","(1.6e-05, 3.168)",80.0,2.446301
5728,"(1.3e-05, 1.32)","(1.4e-05, 3.168)",90.0,2.604635
5729,"(1.3e-05, 1.32)","(1.1e-05, 3.168)",100.0,2.763953
5730,"(1.3e-05, 1.32)","(7e-06, 3.168)",110.0,2.945
5731,"(1.3e-05, 1.32)","(4e-06, 3.168)",120.0,3.124211
5732,"(1.3e-05, 1.32)","(1e-06, 3.168)",130.0,3.037564
5733,"(1.3e-05, 1.32)","(0.0, 3.168)",140.0,2.88122
5734,"(1.3e-05, 1.32)","(1e-06, 3.168)",150.0,2.738953
5735,"(1.3e-05, 1.32)","(2e-06, 3.168)",160.0,2.608889
5736,"(1.3e-05, 1.32)","(3e-06, 3.168)",170.0,2.507857
5737,"(1.3e-05, 1.32)","(4e-06, 3.168)",180.0,2.396301
5738,"(1.3e-05, 1.32)","(4e-06, 3.168)",190.0,2.308974
5739,"(1.3e-05, 1.32)","(4e-06, 3.168)",200.0,2.226923
5740,"(1.2e-05, 1.32)","(3e-06, 3.168)",10.0,1.241575
5741,"(1.2e-05, 1.32)","(4e-06, 3.168)",20.0,1.463684
5742,"(1.2e-05, 1.32)","(8e-06, 3.168)",30.0,1.62464
5743,"(1.2e-05, 1.32)","(1.2e-05, 3.168)",40.0,1.78198
5744,"(1.2e-05, 1.32)","(1.5e-05, 3.168)",50.0,1.942568
5745,"(1.2e-05, 1.32)","(1.7e-05, 3.168)",60.0,2.111176
5746,"(1.2e-05, 1.32)","(1.7e-05, 3.168)",70.0,2.283471
5747,"(1.2e-05, 1.32)","(1.6e-05, 3.168)",80.0,2.43619
5748,"(1.2e-05, 1.32)","(1.4e-05, 3.168)",90.0,2.611934
5749,"(1.2e-05, 1.32)","(1.1e-05, 3.168)",100.0,2.771705
5750,"(1.2e-05, 1.32)","(7e-06, 3.168)",110.0,2.953264
5751,"(1.2e-05, 1.32)","(4e-06, 3.168)",120.0,3.105217
5752,"(1.2e-05, 1.32)","(1e-06, 3.168)",130.0,3.046111
5753,"(1.2e-05, 1.32)","(0.0, 3.168)",140.0,2.88935
5754,"(1.2e-05, 1.32)","(1e-06, 3.168)",150.0,2.746705
5755,"(1.2e-05, 1.32)","(2e-06, 3.168)",160.0,2.616296
5756,"(1.2e-05, 1.32)","(3e-06, 3.168)",170.0,2.515
5757,"(1.2e-05, 1.32)","(4e-06, 3.168)",180.0,2.403151
5758,"(1.2e-05, 1.32)","(4e-06, 3.168)",190.0,2.315596
5759,"(1.2e-05, 1.32)","(4e-06, 3.168)",200.0,2.233333
5760,"(1.3e-05, 1.32)","(3e-06, 3.168)",10.0,1.247492
5761,"(1.3e-05, 1.32)","(4e-06, 3.168)",20.0,1.45124
5762,"(1.3e-05, 1.32)","(8e-06, 3.168)",30.0,1.61
5763,"(1.3e-05, 1.32)","(1.2e-05, 3.168)",40.0,1.76673
5764,"(1.3e-05, 1.32)","(1.5e-05, 3.168)",50.0,1.928368
5765,"(1.3e-05, 1.32)","(1.7e-05, 3.168)",60.0,2.087978
5766,"(1.3e-05, 1.32)","(1.7e-05, 3.168)",70.0,2.249848
5767,"(1.3e-05, 1.32)","(1.6e-05, 3.168)",80.0,2.424052
5768,"(1.3e-05, 1.32)","(1.4e-05, 3.168)",90.0,2.591364
5769,"(1.3e-05, 1.32)","(1.1e-05, 3.168)",100.0,2.763433
5770,"(1.3e-05, 1.32)","(7e-06, 3.168)",110.0,2.913504
5771,"(1.3e-05, 1.32)","(4e-06, 3.168)",120.0,3.081667
5772,"(1.3e-05, 1.32)","(1e-06, 3.168)",130.0,3.157222
5773,"(1.3e-05, 1.32)","(0.0, 3.168)",140.0,2.995041
5774,"(1.3e-05, 1.32)","(1e-06, 3.168)",150.0,2.847481
5775,"(1.3e-05, 1.32)","(2e-06, 3.168)",160.0,2.712593
5776,"(1.3e-05, 1.32)","(3e-06, 3.168)",170.0,2.607857
5777,"(1.3e-05, 1.32)","(4e-06, 3.168)",180.0,2.492192
5778,"(1.3e-05, 1.32)","(4e-06, 3.168)",190.0,2.401689
5779,"(1.3e-05, 1.32)","(4e-06, 3.168)",200.0,2.316667
5780,"(1.4e-05, 3.168)","(2.6e-05, 0.88)",10.0,1.101796
5781,"(1.4e-05, 3.168)","(1.1e-05, 0.88)",20.0,1.225772
5782,"(1.4e-05, 3.168)","(4e-06, 0.88)",30.0,1.342143
5783,"(1.4e-05, 3.168)","(1.3e-05, 0.88)",40.0,1.470196
5784,"(1.4e-05, 3.168)","(1.8e-05, 0.88)",50.0,1.569406
5785,"(1.4e-05, 3.168)","(1.6e-05, 0.88)",60.0,1.628182
5786,"(1.4e-05, 3.168)","(7e-06, 0.88)",70.0,1.666493
5787,"(1.4e-05, 3.168)","(1e-05, 0.88)",80.0,1.642657
5788,"(1.4e-05, 3.168)","(2.8e-05, 0.88)",90.0,1.637657
5789,"(1.4e-05, 3.168)","(5e-05, 0.88)",100.0,1.590288
5790,"(1.4e-05, 3.168)","(8.2e-05, 0.88)",110.0,1.545
5791,"(1.4e-05, 3.168)","(0.000111, 0.88)",120.0,1.501644
5792,"(1.4e-05, 3.168)","(0.000141, 0.88)",130.0,1.460084
5793,"(1.4e-05, 3.168)","(0.000178, 0.88)",140.0,1.420196
5794,"(1.4e-05, 3.168)","(0.000209, 0.88)",150.0,1.386538
5795,"(1.4e-05, 3.168)","(0.000238, 0.88)",160.0,1.353962
5796,"(1.4e-05, 3.168)","(0.000267, 0.88)",170.0,1.326765
5797,"(1.4e-05, 3.168)","(0.000289, 0.88)",180.0,1.300244
5798,"(1.4e-05, 3.168)","(0.000306, 0.88)",190.0,1.270269
5799,"(1.4e-05, 3.168)","(0.000313, 0.88)",200.0,1.253116
5800,"(0.0, 3.168)","(2.6e-05, 0.88)",10.0,1.105565
5801,"(0.0, 3.168)","(1.1e-05, 0.88)",20.0,1.221608
5802,"(0.0, 3.168)","(4e-06, 0.88)",30.0,1.338293
5803,"(0.0, 3.168)","(1.3e-05, 0.88)",40.0,1.461967
5804,"(0.0, 3.168)","(1.8e-05, 0.88)",50.0,1.560965
5805,"(0.0, 3.168)","(1.6e-05, 0.88)",60.0,1.619635
5806,"(0.0, 3.168)","(7e-06, 0.88)",70.0,1.657884
5807,"(0.0, 3.168)","(1e-05, 0.88)",80.0,1.652884
5808,"(0.0, 3.168)","(2.8e-05, 0.88)",90.0,1.622897
5809,"(0.0, 3.168)","(5e-05, 0.88)",100.0,1.581769
5810,"(0.0, 3.168)","(8.2e-05, 0.88)",110.0,1.530965
5811,"(0.0, 3.168)","(0.000111, 0.88)",120.0,1.498621
5812,"(0.0, 3.168)","(0.000141, 0.88)",130.0,1.456886
5813,"(0.0, 3.168)","(0.000178, 0.88)",140.0,1.416842
5814,"(0.0, 3.168)","(0.000209, 0.88)",150.0,1.383065
5815,"(0.0, 3.168)","(0.000238, 0.88)",160.0,1.35038
5816,"(0.0, 3.168)","(0.000267, 0.88)",170.0,1.314381
5817,"(0.0, 3.168)","(0.000289, 0.88)",180.0,1.288049
5818,"(0.0, 3.168)","(0.000306, 0.88)",190.0,1.266446
5819,"(0.0, 3.168)","(0.000313, 0.88)",200.0,1.237278
5820,"(1.5e-05, 3.168)","(2.6e-05, 0.88)",10.0,1.108744
5821,"(1.5e-05, 3.168)","(1.1e-05, 0.88)",20.0,1.226842
5822,"(1.5e-05, 3.168)","(4e-06, 0.88)",30.0,1.343382
5823,"(1.5e-05, 3.168)","(1.3e-05, 0.88)",40.0,1.476815
5824,"(1.5e-05, 3.168)","(1.8e-05, 0.88)",50.0,1.584589
5825,"(1.5e-05, 3.168)","(1.6e-05, 0.88)",60.0,1.648571
5826,"(1.5e-05, 3.168)","(7e-06, 0.88)",70.0,1.692941
5827,"(1.5e-05, 3.168)","(1e-05, 0.88)",80.0,1.694317
5828,"(1.5e-05, 3.168)","(2.8e-05, 0.88)",90.0,1.664091
5829,"(1.5e-05, 3.168)","(5e-05, 0.88)",100.0,1.616667
5830,"(1.5e-05, 3.168)","(8.2e-05, 0.88)",110.0,1.588357
5831,"(1.5e-05, 3.168)","(0.000111, 0.88)",120.0,1.538639
5832,"(1.5e-05, 3.168)","(0.000141, 0.88)",130.0,1.491291
5833,"(1.5e-05, 3.168)","(0.000178, 0.88)",140.0,1.451036
5834,"(1.5e-05, 3.168)","(0.000209, 0.88)",150.0,1.417063
5835,"(1.5e-05, 3.168)","(0.000238, 0.88)",160.0,1.384174
5836,"(1.5e-05, 3.168)","(0.000267, 0.88)",170.0,1.356718
5837,"(1.5e-05, 3.168)","(0.000289, 0.88)",180.0,1.32994
5838,"(1.5e-05, 3.168)","(0.000306, 0.88)",190.0,1.307985
5839,"(1.5e-05, 3.168)","(0.000313, 0.88)",200.0,1.278299
5840,"(0.000209, 0.88)","(1.3e-05, 5.236)",10.0,1.177243
5841,"(0.000209, 0.88)","(1.4e-05, 5.236)",20.0,1.318084
5842,"(0.000209, 0.88)","(1.7e-05, 5.236)",30.0,1.464532
5843,"(0.000209, 0.88)","(2.1e-05, 5.236)",40.0,1.612258
5844,"(0.000209, 0.88)","(2.5e-05, 5.236)",50.0,1.762986
5845,"(0.000209, 0.88)","(2.8e-05, 5.236)",60.0,1.916154
5846,"(0.000209, 0.88)","(2.9e-05, 5.236)",70.0,2.064585
5847,"(0.000209, 0.88)","(3e-05, 5.236)",80.0,2.218929
5848,"(0.000209, 0.88)","(2.9e-05, 5.236)",90.0,2.376053
5849,"(0.000209, 0.88)","(2.8e-05, 5.236)",100.0,2.531633
5850,"(0.000209, 0.88)","(2.6e-05, 5.236)",110.0,2.526633
5851,"(0.000209, 0.88)","(2.2e-05, 5.236)",120.0,2.521633
5852,"(0.000209, 0.88)","(1.8e-05, 5.236)",130.0,2.516633
5853,"(0.000209, 0.88)","(1.4e-05, 5.236)",140.0,2.511633
5854,"(0.000209, 0.88)","(1e-05, 5.236)",150.0,2.506633
5855,"(0.000209, 0.88)","(5e-06, 5.236)",160.0,2.501633
5856,"(0.000209, 0.88)","(2e-06, 5.236)",170.0,2.496633
5857,"(0.000209, 0.88)","(0.0, 5.236)",180.0,2.491633
5858,"(0.000209, 0.88)","(1e-06, 5.236)",190.0,2.486633
5859,"(0.000209, 0.88)","(2e-06, 5.236)",200.0,2.481633
5860,"(0.000306, 0.88)","(1.3e-05, 5.236)",10.0,1.19337
5861,"(0.000306, 0.88)","(1.4e-05, 5.236)",20.0,1.338624
5862,"(0.000306, 0.88)","(1.7e-05, 5.236)",30.0,1.464866
5863,"(0.000306, 0.88)","(2.1e-05, 5.236)",40.0,1.459866
5864,"(0.000306, 0.88)","(2.5e-05, 5.236)",50.0,1.454866
5865,"(0.000306, 0.88)","(2.8e-05, 5.236)",60.0,1.449866
5866,"(0.000306, 0.88)","(2.9e-05, 5.236)",70.0,1.444866
5867,"(0.000306, 0.88)","(3e-05, 5.236)",80.0,1.439866
5868,"(0.000306, 0.88)","(2.9e-05, 5.236)",90.0,1.434866
5869,"(0.000306, 0.88)","(2.8e-05, 5.236)",100.0,1.429866
5870,"(0.000306, 0.88)","(2.6e-05, 5.236)",110.0,1.424866
5871,"(0.000306, 0.88)","(2.2e-05, 5.236)",120.0,1.419866
5872,"(0.000306, 0.88)","(1.8e-05, 5.236)",130.0,1.414866
5873,"(0.000306, 0.88)","(1.4e-05, 5.236)",140.0,1.409866
5874,"(0.000306, 0.88)","(1e-05, 5.236)",150.0,1.404866
5875,"(0.000306, 0.88)","(5e-06, 5.236)",160.0,1.399866
5876,"(0.000306, 0.88)","(2e-06, 5.236)",170.0,1.394866
5877,"(0.000306, 0.88)","(0.0, 5.236)",180.0,1.389866
5878,"(0.000306, 0.88)","(1e-06, 5.236)",190.0,1.384866
5879,"(0.000306, 0.88)","(2e-06, 5.236)",200.0,1.379866
5880,"(4e-06, 0.88)","(1.3e-05, 5.236)",10.0,1.220166
5881,"(4e-06, 0.88)","(1.4e-05, 5.236)",20.0,1.365465
5882,"(4e-06, 0.88)","(1.7e-05, 5.236)",30.0,1.513926
5883,"(4e-06, 0.88)","(2.1e-05, 5.236)",40.0,1.669498
5884,"(4e-06, 0.88)","(2.5e-05, 5.236)",50.0,1.815796
5885,"(4e-06, 0.88)","(2.8e-05, 5.236)",60.0,1.98087
5886,"(4e-06, 0.88)","(2.9e-05, 5.236)",70.0,2.128743
5887,"(4e-06, 0.88)","(3e-05, 5.236)",80.0,2.287044
5888,"(4e-06, 0.88)","(2.9e-05, 5.236)",90.0,2.455
5889,"(4e-06, 0.88)","(2.8e-05, 5.236)",100.0,2.611871
5890,"(4e-06, 0.88)","(2.6e-05, 5.236)",110.0,2.769427
5891,"(4e-06, 0.88)","(2.2e-05, 5.236)",120.0,2.923871
5892,"(4e-06, 0.88)","(1.8e-05, 5.236)",130.0,3.097393
5893,"(4e-06, 0.88)","(1.4e-05, 5.236)",140.0,3.263333
5894,"(4e-06, 0.88)","(1e-05, 5.236)",150.0,3.415566
5895,"(4e-06, 0.88)","(5e-06, 5.236)",160.0,3.583366
5896,"(4e-06, 0.88)","(2e-06, 5.236)",170.0,3.769167
5897,"(4e-06, 0.88)","(0.0, 5.236)",180.0,3.61
5898,"(4e-06, 0.88)","(1e-06, 5.236)",190.0,3.462692
5899,"(4e-06, 0.88)","(2e-06, 5.236)",200.0,3.325926
5900,"(2.5e-05, 5.236)","(0.000136, 3.388)",10.0,1.275397
5901,"(2.5e-05, 5.236)","(0.000129, 3.388)",20.0,1.582593
5902,"(2.5e-05, 5.236)","(0.000125, 3.388)",30.0,1.917584
5903,"(2.5e-05, 5.236)","(0.000124, 3.388)",40.0,2.13
5904,"(2.5e-05, 5.236)","(0.000125, 3.388)",50.0,2.014526
5905,"(2.5e-05, 5.236)","(0.000128, 3.388)",60.0,1.902584
5906,"(2.5e-05, 5.236)","(0.00013, 3.388)",70.0,1.781901
5907,"(2.5e-05, 5.236)","(0.000134, 3.388)",80.0,1.68
5908,"(2.5e-05, 5.236)","(0.000138, 3.388)",90.0,1.603562
5909,"(2.5e-05, 5.236)","(0.000141, 3.388)",100.0,1.532822
5910,"(2.5e-05, 5.236)","(0.000143, 3.388)",110.0,1.467124
5911,"(2.5e-05, 5.236)","(0.000144, 3.388)",120.0,1.414286
5912,"(2.5e-05, 5.236)","(0.000145, 3.388)",130.0,1.376341
5913,"(2.5e-05, 5.236)","(0.000143, 3.388)",140.0,1.335995
5914,"(2.5e-05, 5.236)","(0.000141, 3.388)",150.0,1.312097
5915,"(2.5e-05, 5.236)","(0.000136, 3.388)",160.0,1.303378
5916,"(2.5e-05, 5.236)","(0.000129, 3.388)",170.0,1.291
5917,"(2.5e-05, 5.236)","(0.000119, 3.388)",180.0,1.289679
5918,"(2.5e-05, 5.236)","(0.000104, 3.388)",190.0,1.299595
5919,"(2.5e-05, 5.236)","(8e-05, 3.388)",200.0,1.294595
5920,"(2.5e-05, 5.236)","(0.000136, 3.388)",10.0,1.257599
5921,"(2.5e-05, 5.236)","(0.000129, 3.388)",20.0,1.540489
5922,"(2.5e-05, 5.236)","(0.000125, 3.388)",30.0,1.844375
5923,"(2.5e-05, 5.236)","(0.000124, 3.388)",40.0,1.963333
5924,"(2.5e-05, 5.236)","(0.000125, 3.388)",50.0,1.856423
5925,"(2.5e-05, 5.236)","(0.000128, 3.388)",60.0,1.752772
5926,"(2.5e-05, 5.236)","(0.00013, 3.388)",70.0,1.641056
5927,"(2.5e-05, 5.236)","(0.000134, 3.388)",80.0,1.546667
5928,"(2.5e-05, 5.236)","(0.000138, 3.388)",90.0,1.475767
5929,"(2.5e-05, 5.236)","(0.000141, 3.388)",100.0,1.410123
5930,"(2.5e-05, 5.236)","(0.000143, 3.388)",110.0,1.34913
5931,"(2.5e-05, 5.236)","(0.000144, 3.388)",120.0,1.3
5932,"(2.5e-05, 5.236)","(0.000145, 3.388)",130.0,1.264609
5933,"(2.5e-05, 5.236)","(0.000143, 3.388)",140.0,1.227003
5934,"(2.5e-05, 5.236)","(0.000141, 3.388)",150.0,1.20457
5935,"(2.5e-05, 5.236)","(0.000136, 3.388)",160.0,1.196139
5936,"(2.5e-05, 5.236)","(0.000129, 3.388)",170.0,1.184333
5937,"(2.5e-05, 5.236)","(0.000119, 3.388)",180.0,1.182727
5938,"(2.5e-05, 5.236)","(0.000104, 3.388)",190.0,1.191486
5939,"(2.5e-05, 5.236)","(8e-05, 3.388)",200.0,1.197003
5940,"(1.8e-05, 5.236)","(0.000136, 3.388)",10.0,1.247055
5941,"(1.8e-05, 5.236)","(0.000129, 3.388)",20.0,1.518428
5942,"(1.8e-05, 5.236)","(0.000125, 3.388)",30.0,1.805717
5943,"(1.8e-05, 5.236)","(0.000124, 3.388)",40.0,1.892134
5944,"(1.8e-05, 5.236)","(0.000125, 3.388)",50.0,1.781324
5945,"(1.8e-05, 5.236)","(0.000128, 3.388)",60.0,1.68161
5946,"(1.8e-05, 5.236)","(0.00013, 3.388)",70.0,1.574155
5947,"(1.8e-05, 5.236)","(0.000134, 3.388)",80.0,1.483333
5948,"(1.8e-05, 5.236)","(0.000138, 3.388)",90.0,1.415064
5949,"(1.8e-05, 5.236)","(0.000141, 3.388)",100.0,1.35184
5950,"(1.8e-05, 5.236)","(0.000143, 3.388)",110.0,1.293083
5951,"(1.8e-05, 5.236)","(0.000144, 3.388)",120.0,1.245714
5952,"(1.8e-05, 5.236)","(0.000145, 3.388)",130.0,1.211536
5953,"(1.8e-05, 5.236)","(0.000143, 3.388)",140.0,1.175232
5954,"(1.8e-05, 5.236)","(0.000141, 3.388)",150.0,1.153495
5955,"(1.8e-05, 5.236)","(0.000136, 3.388)",160.0,1.145201
5956,"(1.8e-05, 5.236)","(0.000129, 3.388)",170.0,1.133667
5957,"(1.8e-05, 5.236)","(0.000119, 3.388)",180.0,1.131925
5958,"(1.8e-05, 5.236)","(0.000104, 3.388)",190.0,1.140135
5959,"(1.8e-05, 5.236)","(8e-05, 3.388)",200.0,1.135135
5960,"(0.0, 3.388)","(0.000101, 3.564)",10.0,1.062073
5961,"(0.0, 3.388)","(0.000102, 3.564)",20.0,1.057073
5962,"(0.0, 3.388)","(9.9e-05, 3.564)",30.0,1.052073
5963,"(0.0, 3.388)","(9.4e-05, 3.564)",40.0,1.047073
5964,"(0.0, 3.388)","(8.8e-05, 3.564)",50.0,0.992442
5965,"(0.0, 3.388)","(8.3e-05, 3.564)",60.0,-1.092857
5966,"(0.0, 3.388)","(7.9e-05, 3.564)",70.0,-1.172143
5967,"(0.0, 3.388)","(7.6e-05, 3.564)",80.0,-1.251429
5968,"(0.0, 3.388)","(7.3e-05, 3.564)",90.0,-1.325
5969,"(0.0, 3.388)","(7.1e-05, 3.564)",100.0,-1.392857
5970,"(0.0, 3.388)","(7e-05, 3.564)",110.0,-1.460714
5971,"(0.0, 3.388)","(6.9e-05, 3.564)",120.0,-1.522857
5972,"(0.0, 3.388)","(6.9e-05, 3.564)",130.0,-1.585
5973,"(0.0, 3.388)","(6.8e-05, 3.564)",140.0,-1.647143
5974,"(0.0, 3.388)","(6.9e-05, 3.564)",150.0,-1.709286
5975,"(0.0, 3.388)","(6.9e-05, 3.564)",160.0,-1.765714
5976,"(0.0, 3.388)","(6.9e-05, 3.564)",170.0,-1.822143
5977,"(0.0, 3.388)","(7e-05, 3.564)",180.0,-1.878571
5978,"(0.0, 3.388)","(7e-05, 3.564)",190.0,-1.929286
5979,"(0.0, 3.388)","(7.1e-05, 3.564)",200.0,-1.98
5980,"(7.1e-05, 3.564)","(1.7e-05, 3.476)",10.0,1.15974
5981,"(7.1e-05, 3.564)","(2e-06, 3.476)",20.0,1.342349
5982,"(7.1e-05, 3.564)","(1.9e-05, 3.476)",30.0,1.540985
5983,"(7.1e-05, 3.564)","(2.8e-05, 3.476)",40.0,1.732174
5984,"(7.1e-05, 3.564)","(3.1e-05, 3.476)",50.0,1.92186
5985,"(7.1e-05, 3.564)","(2.8e-05, 3.476)",60.0,2.026122
