,state,state_p,act,r_disp
9968,"(7.6e-05, 0.484)","(9.8e-05, 1.364)",90.0,1.484412
9969,"(7.6e-05, 0.484)","(9.8e-05, 1.364)",100.0,1.479412
9970,"(7.6e-05, 0.484)","(9.7e-05, 1.364)",110.0,1.459563
9971,"(7.6e-05, 0.484)","(9.7e-05, 1.364)",120.0,1.454563
9972,"(7.6e-05, 0.484)","(9.7e-05, 1.364)",130.0,1.435
9973,"(7.6e-05, 0.484)","(9.7e-05, 1.364)",140.0,1.43
9974,"(7.6e-05, 0.484)","(9.7e-05, 1.364)",150.0,1.425
9975,"(7.6e-05, 0.484)","(9.8e-05, 1.364)",160.0,1.42
9976,"(7.6e-05, 0.484)","(9.8e-05, 1.364)",170.0,1.372944
9977,"(7.6e-05, 0.484)","(9.8e-05, 1.364)",180.0,1.341193
9978,"(7.6e-05, 0.484)","(9.9e-05, 1.364)",190.0,1.297857
9979,"(7.6e-05, 0.484)","(9.9e-05, 1.364)",200.0,1.256522
9980,"(7.5e-05, 0.484)","(9.4e-05, 1.364)",10.0,1.19655
9981,"(7.5e-05, 0.484)","(9.4e-05, 1.364)",20.0,1.326207
9982,"(7.5e-05, 0.484)","(9.4e-05, 1.364)",30.0,1.407018
9983,"(7.5e-05, 0.484)","(9.5e-05, 1.364)",40.0,1.442264
9984,"(7.5e-05, 0.484)","(9.6e-05, 1.364)",50.0,1.465385
9985,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",60.0,1.474854
9986,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",70.0,1.484608
9987,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",80.0,1.494653
9988,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",90.0,1.474608
9989,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",100.0,1.469608
9990,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",110.0,1.449854
9991,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",120.0,1.444854
9992,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",130.0,1.439854
9993,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",140.0,1.420385
9994,"(7.5e-05, 0.484)","(9.7e-05, 1.364)",150.0,1.415385
9995,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",160.0,1.410385
9996,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",170.0,1.377264
9997,"(7.5e-05, 0.484)","(9.8e-05, 1.364)",180.0,1.332018
9998,"(7.5e-05, 0.484)","(9.9e-05, 1.364)",190.0,1.288929
9999,"(7.5e-05, 0.484)","(9.9e-05, 1.364)",200.0,1.259649
10000,"(9.5e-05, 1.364)","(6.1e-05, 2.2)",10.0,1.15629
10001,"(9.5e-05, 1.364)","(6.4e-05, 2.2)",20.0,1.284964
10002,"(9.5e-05, 1.364)","(6.5e-05, 2.2)",30.0,1.39125
10003,"(9.5e-05, 1.364)","(6.7e-05, 2.2)",40.0,1.467603
10004,"(9.5e-05, 1.364)","(6.8e-05, 2.2)",50.0,1.526724
10005,"(9.5e-05, 1.364)","(7e-05, 2.2)",60.0,1.577143
10006,"(9.5e-05, 1.364)","(7.1e-05, 2.2)",70.0,1.601364
10007,"(9.5e-05, 1.364)","(7.3e-05, 2.2)",80.0,1.538947
10008,"(9.5e-05, 1.364)","(7.4e-05, 2.2)",90.0,1.467605
10009,"(9.5e-05, 1.364)","(7.6e-05, 2.2)",100.0,1.413415
10010,"(9.5e-05, 1.364)","(7.7e-05, 2.2)",110.0,1.362323
10011,"(9.5e-05, 1.364)","(7.8e-05, 2.2)",120.0,1.303636
10012,"(9.5e-05, 1.364)","(7.8e-05, 2.2)",130.0,1.258529
10013,"(9.5e-05, 1.364)","(7.9e-05, 2.2)",140.0,1.224964
10014,"(9.5e-05, 1.364)","(8e-05, 2.2)",150.0,1.183741
10015,"(9.5e-05, 1.364)","(8.1e-05, 2.2)",160.0,1.152877
10016,"(9.5e-05, 1.364)","(8.2e-05, 2.2)",170.0,1.123054
10017,"(9.5e-05, 1.364)","(8.3e-05, 2.2)",180.0,1.094211
10018,"(9.5e-05, 1.364)","(8.4e-05, 2.2)",190.0,1.06629
10019,"(9.5e-05, 1.364)","(8.6e-05, 2.2)",200.0,1.039241
10020,"(9.8e-05, 1.364)","(6.1e-05, 2.2)",10.0,1.154236
10021,"(9.8e-05, 1.364)","(6.4e-05, 2.2)",20.0,1.29
10022,"(9.8e-05, 1.364)","(6.5e-05, 2.2)",30.0,1.395853
10023,"(9.8e-05, 1.364)","(6.7e-05, 2.2)",40.0,1.484132
10024,"(9.8e-05, 1.364)","(6.8e-05, 2.2)",50.0,1.543966
10025,"(9.8e-05, 1.364)","(7e-05, 2.2)",60.0,1.595
10026,"(9.8e-05, 1.364)","(7.1e-05, 2.2)",70.0,1.60464
10027,"(9.8e-05, 1.364)","(7.3e-05, 2.2)",80.0,1.542609
10028,"(9.8e-05, 1.364)","(7.4e-05, 2.2)",90.0,1.484412
10029,"(9.8e-05, 1.364)","(7.6e-05, 2.2)",100.0,1.429675
10030,"(9.8e-05, 1.364)","(7.7e-05, 2.2)",110.0,1.366875
10031,"(9.8e-05, 1.364)","(7.8e-05, 2.2)",120.0,1.318788
10032,"(9.8e-05, 1.364)","(7.8e-05, 2.2)",130.0,1.273235
10033,"(9.8e-05, 1.364)","(7.9e-05, 2.2)",140.0,1.23
10034,"(9.8e-05, 1.364)","(8e-05, 2.2)",150.0,1.197727
10035,"(9.8e-05, 1.364)","(8.1e-05, 2.2)",160.0,1.158095
10036,"(9.8e-05, 1.364)","(8.2e-05, 2.2)",170.0,1.128333
10037,"(9.8e-05, 1.364)","(8.3e-05, 2.2)",180.0,1.099542
10038,"(9.8e-05, 1.364)","(8.4e-05, 2.2)",190.0,1.071667
10039,"(9.8e-05, 1.364)","(8.6e-05, 2.2)",200.0,1.051899
10040,"(9.7e-05, 1.364)","(6.1e-05, 2.2)",10.0,1.154236
10041,"(9.7e-05, 1.364)","(6.4e-05, 2.2)",20.0,1.299353
10042,"(9.7e-05, 1.364)","(6.5e-05, 2.2)",30.0,1.395853
10043,"(9.7e-05, 1.364)","(6.7e-05, 2.2)",40.0,1.484132
10044,"(9.7e-05, 1.364)","(6.8e-05, 2.2)",50.0,1.543966
10045,"(9.7e-05, 1.364)","(7e-05, 2.2)",60.0,1.595
10046,"(9.7e-05, 1.364)","(7.1e-05, 2.2)",70.0,1.60464
10047,"(9.7e-05, 1.364)","(7.3e-05, 2.2)",80.0,1.542609
10048,"(9.7e-05, 1.364)","(7.4e-05, 2.2)",90.0,1.484412
10049,"(9.7e-05, 1.364)","(7.6e-05, 2.2)",100.0,1.417742
10050,"(9.7e-05, 1.364)","(7.7e-05, 2.2)",110.0,1.366875
10051,"(9.7e-05, 1.364)","(7.8e-05, 2.2)",120.0,1.318788
10052,"(9.7e-05, 1.364)","(7.8e-05, 2.2)",130.0,1.273235
10053,"(9.7e-05, 1.364)","(7.9e-05, 2.2)",140.0,1.23
10054,"(9.7e-05, 1.364)","(8e-05, 2.2)",150.0,1.197727
10055,"(9.7e-05, 1.364)","(8.1e-05, 2.2)",160.0,1.158095
10056,"(9.7e-05, 1.364)","(8.2e-05, 2.2)",170.0,1.128333
10057,"(9.7e-05, 1.364)","(8.3e-05, 2.2)",180.0,1.099542
10058,"(9.7e-05, 1.364)","(8.4e-05, 2.2)",190.0,1.071667
10059,"(9.7e-05, 1.364)","(8.6e-05, 2.2)",200.0,1.051899
10060,"(8e-05, 2.2)","(6.2e-05, 1.056)",10.0,1.222642
10061,"(8e-05, 2.2)","(6.3e-05, 1.056)",20.0,1.362727
10062,"(8e-05, 2.2)","(6.4e-05, 1.056)",30.0,1.436923
10063,"(8e-05, 2.2)","(6.5e-05, 1.056)",40.0,1.460392
10064,"(8e-05, 2.2)","(6.6e-05, 1.056)",50.0,1.47005
10065,"(8e-05, 2.2)","(6.7e-05, 1.056)",60.0,1.46505
10066,"(8e-05, 2.2)","(6.8e-05, 1.056)",70.0,1.46005
10067,"(8e-05, 2.2)","(6.9e-05, 1.056)",80.0,1.45505
10068,"(8e-05, 2.2)","(7e-05, 1.056)",90.0,1.435392
10069,"(8e-05, 2.2)","(7.1e-05, 1.056)",100.0,1.430392
10070,"(8e-05, 2.2)","(7.2e-05, 1.056)",110.0,1.425392
10071,"(8e-05, 2.2)","(7.2e-05, 1.056)",120.0,1.43505
10072,"(8e-05, 2.2)","(7.3e-05, 1.056)",130.0,1.43005
10073,"(8e-05, 2.2)","(7.4e-05, 1.056)",140.0,1.42505
10074,"(8e-05, 2.2)","(7.4e-05, 1.056)",150.0,1.42005
10075,"(8e-05, 2.2)","(7.5e-05, 1.056)",160.0,1.41505
10076,"(8e-05, 2.2)","(7.6e-05, 1.056)",170.0,1.41005
10077,"(8e-05, 2.2)","(7.6e-05, 1.056)",180.0,1.40505
10078,"(8e-05, 2.2)","(7.7e-05, 1.056)",190.0,1.40005
10079,"(8e-05, 2.2)","(7.7e-05, 1.056)",200.0,1.39505
10080,"(7.9e-05, 2.2)","(6.2e-05, 1.056)",10.0,1.222642
10081,"(7.9e-05, 2.2)","(6.3e-05, 1.056)",20.0,1.362727
10082,"(7.9e-05, 2.2)","(6.4e-05, 1.056)",30.0,1.436923
10083,"(7.9e-05, 2.2)","(6.5e-05, 1.056)",40.0,1.460392
10084,"(7.9e-05, 2.2)","(6.6e-05, 1.056)",50.0,1.47005
10085,"(7.9e-05, 2.2)","(6.7e-05, 1.056)",60.0,1.46505
10086,"(7.9e-05, 2.2)","(6.8e-05, 1.056)",70.0,1.46005
10087,"(7.9e-05, 2.2)","(6.9e-05, 1.056)",80.0,1.45505
10088,"(7.9e-05, 2.2)","(7e-05, 1.056)",90.0,1.435392
10089,"(7.9e-05, 2.2)","(7.1e-05, 1.056)",100.0,1.430392
10090,"(7.9e-05, 2.2)","(7.2e-05, 1.056)",110.0,1.425392
10091,"(7.9e-05, 2.2)","(7.2e-05, 1.056)",120.0,1.43505
10092,"(7.9e-05, 2.2)","(7.3e-05, 1.056)",130.0,1.43005
10093,"(7.9e-05, 2.2)","(7.4e-05, 1.056)",140.0,1.42505
10094,"(7.9e-05, 2.2)","(7.4e-05, 1.056)",150.0,1.42005
10095,"(7.9e-05, 2.2)","(7.5e-05, 1.056)",160.0,1.41505
10096,"(7.9e-05, 2.2)","(7.6e-05, 1.056)",170.0,1.41005
10097,"(7.9e-05, 2.2)","(7.6e-05, 1.056)",180.0,1.40505
10098,"(7.9e-05, 2.2)","(7.7e-05, 1.056)",190.0,1.40005
10099,"(7.9e-05, 2.2)","(7.7e-05, 1.056)",200.0,1.39505
10100,"(6.1e-05, 2.2)","(6.2e-05, 1.056)",10.0,1.191581
10101,"(6.1e-05, 2.2)","(6.3e-05, 1.056)",20.0,1.298411
10102,"(6.1e-05, 2.2)","(6.4e-05, 1.056)",30.0,1.357549
10103,"(6.1e-05, 2.2)","(6.5e-05, 1.056)",40.0,1.366139
10104,"(6.1e-05, 2.2)","(6.6e-05, 1.056)",50.0,1.375
10105,"(6.1e-05, 2.2)","(6.7e-05, 1.056)",60.0,1.37
10106,"(6.1e-05, 2.2)","(6.8e-05, 1.056)",70.0,1.351139
10107,"(6.1e-05, 2.2)","(6.9e-05, 1.056)",80.0,1.346139
10108,"(6.1e-05, 2.2)","(7e-05, 1.056)",90.0,1.341139
10109,"(6.1e-05, 2.2)","(7.1e-05, 1.056)",100.0,1.322549
10110,"(6.1e-05, 2.2)","(7.2e-05, 1.056)",110.0,1.317549
10111,"(6.1e-05, 2.2)","(7.2e-05, 1.056)",120.0,1.312549
10112,"(6.1e-05, 2.2)","(7.3e-05, 1.056)",130.0,1.321139
10113,"(6.1e-05, 2.2)","(7.4e-05, 1.056)",140.0,1.316139
10114,"(6.1e-05, 2.2)","(7.4e-05, 1.056)",150.0,1.311139
10115,"(6.1e-05, 2.2)","(7.5e-05, 1.056)",160.0,1.306139
10116,"(6.1e-05, 2.2)","(7.6e-05, 1.056)",170.0,1.301139
10117,"(6.1e-05, 2.2)","(7.6e-05, 1.056)",180.0,1.296139
10118,"(6.1e-05, 2.2)","(7.7e-05, 1.056)",190.0,1.291139
10119,"(6.1e-05, 2.2)","(7.7e-05, 1.056)",200.0,1.286139
10120,"(7.4e-05, 1.056)","(0.000102, 2.068)",10.0,1.156765
10121,"(7.4e-05, 1.056)","(0.000104, 2.068)",20.0,1.234094
10122,"(7.4e-05, 1.056)","(0.000106, 2.068)",30.0,1.335427
10123,"(7.4e-05, 1.056)","(0.000107, 2.068)",40.0,1.390714
10124,"(7.4e-05, 1.056)","(0.000106, 2.068)",50.0,1.398423
10125,"(7.4e-05, 1.056)","(0.000105, 2.068)",60.0,1.393423
10126,"(7.4e-05, 1.056)","(0.000102, 2.068)",70.0,1.401364
10127,"(7.4e-05, 1.056)","(0.0001, 2.068)",80.0,1.409541
10128,"(7.4e-05, 1.056)","(9.7e-05, 2.068)",90.0,1.417963
10129,"(7.4e-05, 1.056)","(9.5e-05, 2.068)",100.0,1.426636
10130,"(7.4e-05, 1.056)","(9.4e-05, 2.068)",110.0,1.449762
10131,"(7.4e-05, 1.056)","(9.3e-05, 2.068)",120.0,1.444762
10132,"(7.4e-05, 1.056)","(9.4e-05, 2.068)",130.0,1.384541
10133,"(7.4e-05, 1.056)","(9.6e-05, 2.068)",140.0,1.340714
10134,"(7.4e-05, 1.056)","(9.8e-05, 2.068)",150.0,1.287069
10135,"(7.4e-05, 1.056)","(0.0001, 2.068)",160.0,1.236667
10136,"(7.4e-05, 1.056)","(0.000103, 2.068)",170.0,1.199553
10137,"(7.4e-05, 1.056)","(0.000106, 2.068)",180.0,1.163968
10138,"(7.4e-05, 1.056)","(0.000109, 2.068)",190.0,1.129806
10139,"(7.4e-05, 1.056)","(0.000112, 2.068)",200.0,1.08797
10160,"(6.2e-05, 1.056)","(0.000102, 2.068)",10.0,1.140038
10161,"(6.2e-05, 1.056)","(0.000104, 2.068)",20.0,1.24
10162,"(6.2e-05, 1.056)","(0.000106, 2.068)",30.0,1.312434
10163,"(6.2e-05, 1.056)","(0.000107, 2.068)",40.0,1.343636
10164,"(6.2e-05, 1.056)","(0.000106, 2.068)",50.0,1.326351
10165,"(6.2e-05, 1.056)","(0.000105, 2.068)",60.0,1.321351
10166,"(6.2e-05, 1.056)","(0.000102, 2.068)",70.0,1.328636
10167,"(6.2e-05, 1.056)","(0.0001, 2.068)",80.0,1.336147
10168,"(6.2e-05, 1.056)","(9.7e-05, 2.068)",90.0,1.343889
10169,"(6.2e-05, 1.056)","(9.5e-05, 2.068)",100.0,1.351869
10170,"(6.2e-05, 1.056)","(9.4e-05, 2.068)",110.0,1.373571
10171,"(6.2e-05, 1.056)","(9.3e-05, 2.068)",120.0,1.368571
10172,"(6.2e-05, 1.056)","(9.4e-05, 2.068)",130.0,1.311147
10173,"(6.2e-05, 1.056)","(9.6e-05, 2.068)",140.0,1.269286
10174,"(6.2e-05, 1.056)","(9.8e-05, 2.068)",150.0,1.218103
10175,"(6.2e-05, 1.056)","(0.0001, 2.068)",160.0,1.17
10176,"(6.2e-05, 1.056)","(0.000103, 2.068)",170.0,1.134512
10177,"(6.2e-05, 1.056)","(0.000106, 2.068)",180.0,1.100476
10178,"(6.2e-05, 1.056)","(0.000109, 2.068)",190.0,1.067791
10179,"(6.2e-05, 1.056)","(0.000112, 2.068)",200.0,1.02782
10180,"(0.000102, 2.068)","(1.8e-05, 1.496)",10.0,1.208793
10181,"(0.000102, 2.068)","(2e-05, 1.496)",20.0,1.375827
10182,"(0.000102, 2.068)","(2.2e-05, 1.496)",30.0,1.502241
10183,"(0.000102, 2.068)","(2.4e-05, 1.496)",40.0,1.58
10184,"(0.000102, 2.068)","(2.6e-05, 1.496)",50.0,1.61986
10185,"(0.000102, 2.068)","(2.8e-05, 1.496)",60.0,1.64619
10186,"(0.000102, 2.068)","(2.9e-05, 1.496)",70.0,1.64119
10187,"(0.000102, 2.068)","(3.1e-05, 1.496)",80.0,1.63619
10188,"(0.000102, 2.068)","(3.3e-05, 1.496)",90.0,1.63119
10189,"(0.000102, 2.068)","(3.5e-05, 1.496)",100.0,1.62619
10190,"(0.000102, 2.068)","(3.6e-05, 1.496)",110.0,1.62119
10191,"(0.000102, 2.068)","(3.8e-05, 1.496)",120.0,1.61619
10192,"(0.000102, 2.068)","(3.9e-05, 1.496)",130.0,1.57986
10193,"(0.000102, 2.068)","(4.1e-05, 1.496)",140.0,1.515586
10194,"(0.000102, 2.068)","(4.2e-05, 1.496)",150.0,1.455435
10195,"(0.000102, 2.068)","(4.3e-05, 1.496)",160.0,1.411525
10196,"(0.000102, 2.068)","(4.5e-05, 1.496)",170.0,1.369545
10197,"(0.000102, 2.068)","(4.6e-05, 1.496)",180.0,1.329355
10198,"(0.000102, 2.068)","(4.7e-05, 1.496)",190.0,1.290827
10199,"(0.000102, 2.068)","(4.8e-05, 1.496)",200.0,1.253846
10200,"(0.000103, 2.068)","(1.8e-05, 1.496)",10.0,1.210278
10201,"(0.000103, 2.068)","(2e-05, 1.496)",20.0,1.378889
10202,"(0.000103, 2.068)","(2.2e-05, 1.496)",30.0,1.506739
10203,"(0.000103, 2.068)","(2.4e-05, 1.496)",40.0,1.585505
10204,"(0.000103, 2.068)","(2.6e-05, 1.496)",50.0,1.625943
10205,"(0.000103, 2.068)","(2.8e-05, 1.496)",60.0,1.636667
10206,"(0.000103, 2.068)","(2.9e-05, 1.496)",70.0,1.631667
10207,"(0.000103, 2.068)","(3.1e-05, 1.496)",80.0,1.626667
10208,"(0.000103, 2.068)","(3.3e-05, 1.496)",90.0,1.621667
10209,"(0.000103, 2.068)","(3.5e-05, 1.496)",100.0,1.616667
10210,"(0.000103, 2.068)","(3.6e-05, 1.496)",110.0,1.611667
10211,"(0.000103, 2.068)","(3.8e-05, 1.496)",120.0,1.606667
10212,"(0.000103, 2.068)","(3.9e-05, 1.496)",130.0,1.585943
10213,"(0.000103, 2.068)","(4.1e-05, 1.496)",140.0,1.520909
10214,"(0.000103, 2.068)","(4.2e-05, 1.496)",150.0,1.460088
10215,"(0.000103, 2.068)","(4.3e-05, 1.496)",160.0,1.415726
10216,"(0.000103, 2.068)","(4.5e-05, 1.496)",170.0,1.373333
10217,"(0.000103, 2.068)","(4.6e-05, 1.496)",180.0,1.332764
10218,"(0.000103, 2.068)","(4.7e-05, 1.496)",190.0,1.293889
10219,"(0.000103, 2.068)","(4.8e-05, 1.496)",200.0,1.256589
10220,"(0.000105, 2.068)","(1.8e-05, 1.496)",10.0,1.214178
10221,"(0.000105, 2.068)","(2e-05, 1.496)",20.0,1.380625
10222,"(0.000105, 2.068)","(2.2e-05, 1.496)",30.0,1.506368
10223,"(0.000105, 2.068)","(2.4e-05, 1.496)",40.0,1.598182
10224,"(0.000105, 2.068)","(2.6e-05, 1.496)",50.0,1.638551
10225,"(0.000105, 2.068)","(2.8e-05, 1.496)",60.0,1.665238
10226,"(0.000105, 2.068)","(2.9e-05, 1.496)",70.0,1.660238
10227,"(0.000105, 2.068)","(3.1e-05, 1.496)",80.0,1.655238
10228,"(0.000105, 2.068)","(3.3e-05, 1.496)",90.0,1.650238
10229,"(0.000105, 2.068)","(3.5e-05, 1.496)",100.0,1.645238
10230,"(0.000105, 2.068)","(3.6e-05, 1.496)",110.0,1.640238
10231,"(0.000105, 2.068)","(3.8e-05, 1.496)",120.0,1.635238
10232,"(0.000105, 2.068)","(3.9e-05, 1.496)",130.0,1.583148
10233,"(0.000105, 2.068)","(4.1e-05, 1.496)",140.0,1.519286
10234,"(0.000105, 2.068)","(4.2e-05, 1.496)",150.0,1.472826
10235,"(0.000105, 2.068)","(4.3e-05, 1.496)",160.0,1.428475
10236,"(0.000105, 2.068)","(4.5e-05, 1.496)",170.0,1.374016
10237,"(0.000105, 2.068)","(4.6e-05, 1.496)",180.0,1.334
10238,"(0.000105, 2.068)","(4.7e-05, 1.496)",190.0,1.295625
10239,"(0.000105, 2.068)","(4.8e-05, 1.496)",200.0,1.269231
10240,"(3.5e-05, 1.496)","(6.1e-05, 2.2)",10.0,1.04378
10241,"(3.5e-05, 1.496)","(6.4e-05, 2.2)",20.0,1.074034
10242,"(3.5e-05, 1.496)","(6.5e-05, 2.2)",30.0,1.097069
10243,"(3.5e-05, 1.496)","(6.7e-05, 2.2)",40.0,1.111579
10244,"(3.5e-05, 1.496)","(6.8e-05, 2.2)",50.0,1.126786
10245,"(3.5e-05, 1.496)","(7e-05, 2.2)",60.0,1.132162
10246,"(3.5e-05, 1.496)","(7.1e-05, 2.2)",70.0,1.137727
10247,"(3.5e-05, 1.496)","(7.3e-05, 2.2)",80.0,1.154444
10248,"(3.5e-05, 1.496)","(7.4e-05, 2.2)",90.0,1.160607
10249,"(3.5e-05, 1.496)","(7.6e-05, 2.2)",100.0,1.166981
10250,"(3.5e-05, 1.496)","(7.7e-05, 2.2)",110.0,1.128486
10251,"(3.5e-05, 1.496)","(7.8e-05, 2.2)",120.0,1.091786
10252,"(3.5e-05, 1.496)","(7.8e-05, 2.2)",130.0,1.056739
10253,"(3.5e-05, 1.496)","(7.9e-05, 2.2)",140.0,1.02322
10254,"(3.5e-05, 1.496)","(8e-05, 2.2)",150.0,0.982377
10255,"(3.5e-05, 1.496)","(8.1e-05, 2.2)",160.0,0.952
10256,"(3.5e-05, 1.496)","(8.2e-05, 2.2)",170.0,-0.085
10257,"(3.5e-05, 1.496)","(8.3e-05, 2.2)",180.0,-1.113256
10258,"(3.5e-05, 1.496)","(8.4e-05, 2.2)",190.0,-1.149264
10259,"(3.5e-05, 1.496)","(8.6e-05, 2.2)",200.0,-1.177519
10260,"(2.8e-05, 1.496)","(6.1e-05, 2.2)",10.0,1.028613
10261,"(2.8e-05, 1.496)","(6.4e-05, 2.2)",20.0,1.041282
10262,"(2.8e-05, 1.496)","(6.5e-05, 2.2)",30.0,1.054565
10263,"(2.8e-05, 1.496)","(6.7e-05, 2.2)",40.0,1.068496
10264,"(2.8e-05, 1.496)","(6.8e-05, 2.2)",50.0,1.073214
10265,"(2.8e-05, 1.496)","(7e-05, 2.2)",60.0,1.088182
10266,"(2.8e-05, 1.496)","(7.1e-05, 2.2)",70.0,1.083182
10267,"(2.8e-05, 1.496)","(7.3e-05, 2.2)",80.0,1.098889
10268,"(2.8e-05, 1.496)","(7.4e-05, 2.2)",90.0,1.104533
10269,"(2.8e-05, 1.496)","(7.6e-05, 2.2)",100.0,1.121429
10270,"(2.8e-05, 1.496)","(7.7e-05, 2.2)",110.0,1.105377
10271,"(2.8e-05, 1.496)","(7.8e-05, 2.2)",120.0,1.048108
10272,"(2.8e-05, 1.496)","(7.8e-05, 2.2)",130.0,1.013947
10273,"(2.8e-05, 1.496)","(7.9e-05, 2.2)",140.0,0.972373
10274,"(2.8e-05, 1.496)","(8e-05, 2.2)",150.0,0.933197
10275,"(2.8e-05, 1.496)","(8.1e-05, 2.2)",160.0,-1.09626
10276,"(2.8e-05, 1.496)","(8.2e-05, 2.2)",170.0,-1.13378
10277,"(2.8e-05, 1.496)","(8.3e-05, 2.2)",180.0,-1.163171
10278,"(2.8e-05, 1.496)","(8.4e-05, 2.2)",190.0,-1.200691
10279,"(2.8e-05, 1.496)","(8.6e-05, 2.2)",200.0,-1.230081
10280,"(3.9e-05, 1.496)","(6.1e-05, 2.2)",10.0,1.050556
10281,"(3.9e-05, 1.496)","(6.4e-05, 2.2)",20.0,1.089174
10282,"(3.9e-05, 1.496)","(6.5e-05, 2.2)",30.0,1.121752
10283,"(3.9e-05, 1.496)","(6.7e-05, 2.2)",40.0,1.136522
10284,"(3.9e-05, 1.496)","(6.8e-05, 2.2)",50.0,1.151991
10285,"(3.9e-05, 1.496)","(7e-05, 2.2)",60.0,1.168198
10286,"(3.9e-05, 1.496)","(7.1e-05, 2.2)",70.0,1.174091
10287,"(3.9e-05, 1.496)","(7.3e-05, 2.2)",80.0,1.191481
10288,"(3.9e-05, 1.496)","(7.4e-05, 2.2)",90.0,1.197991
10289,"(3.9e-05, 1.496)","(7.6e-05, 2.2)",100.0,1.181481
10290,"(3.9e-05, 1.496)","(7.7e-05, 2.2)",110.0,1.143198
10291,"(3.9e-05, 1.496)","(7.8e-05, 2.2)",120.0,1.106667
10292,"(3.9e-05, 1.496)","(7.8e-05, 2.2)",130.0,1.071752
10293,"(3.9e-05, 1.496)","(7.9e-05, 2.2)",140.0,1.038333
10294,"(3.9e-05, 1.496)","(8e-05, 2.2)",150.0,1.015164
10295,"(3.9e-05, 1.496)","(8.1e-05, 2.2)",160.0,0.984
10296,"(3.9e-05, 1.496)","(8.2e-05, 2.2)",170.0,0.946008
10297,"(3.9e-05, 1.496)","(8.3e-05, 2.2)",180.0,0.917576
10298,"(3.9e-05, 1.496)","(8.4e-05, 2.2)",190.0,-1.117556
10299,"(3.9e-05, 1.496)","(8.6e-05, 2.2)",200.0,-1.145113
10300,"(6.1e-05, 2.2)","(9.4e-05, 2.904)",10.0,1.110385
10301,"(6.1e-05, 2.2)","(9.7e-05, 2.904)",20.0,1.208487
10302,"(6.1e-05, 2.2)","(9.9e-05, 2.904)",30.0,1.213814
10303,"(6.1e-05, 2.2)","(9.9e-05, 2.904)",40.0,1.208814
10304,"(6.1e-05, 2.2)","(9.8e-05, 2.904)",50.0,1.183333
10305,"(6.1e-05, 2.2)","(9.6e-05, 2.904)",60.0,1.148862
10306,"(6.1e-05, 2.2)","(9.4e-05, 2.904)",70.0,1.115794
10307,"(6.1e-05, 2.2)","(9.4e-05, 2.904)",80.0,1.075385
10308,"(6.1e-05, 2.2)","(9.5e-05, 2.904)",90.0,1.03709
10309,"(6.1e-05, 2.2)","(9.6e-05, 2.904)",100.0,1.000725
10310,"(6.1e-05, 2.2)","(9.7e-05, 2.904)",110.0,0.973369
10311,"(6.1e-05, 2.2)","(0.0001, 2.904)",120.0,-0.06
10312,"(6.1e-05, 2.2)","(0.000102, 2.904)",130.0,-1.08569
10313,"(6.1e-05, 2.2)","(0.000104, 2.904)",140.0,-1.111379
10314,"(6.1e-05, 2.2)","(0.000107, 2.904)",150.0,-1.137069
10315,"(6.1e-05, 2.2)","(0.000111, 2.904)",160.0,-1.162759
10316,"(6.1e-05, 2.2)","(0.000114, 2.904)",170.0,-1.181552
10317,"(6.1e-05, 2.2)","(0.000118, 2.904)",180.0,-1.200345
10318,"(6.1e-05, 2.2)","(0.000122, 2.904)",190.0,-1.226034
10319,"(6.1e-05, 2.2)","(0.000126, 2.904)",200.0,-1.244828
10320,"(6.7e-05, 2.2)","(9.4e-05, 2.904)",10.0,1.115301
10321,"(6.7e-05, 2.2)","(9.7e-05, 2.904)",20.0,1.211311
10322,"(6.7e-05, 2.2)","(9.9e-05, 2.904)",30.0,1.216405
10323,"(6.7e-05, 2.2)","(9.9e-05, 2.904)",40.0,1.211405
10324,"(6.7e-05, 2.2)","(9.8e-05, 2.904)",50.0,1.196311
10325,"(6.7e-05, 2.2)","(9.6e-05, 2.904)",60.0,1.162
10326,"(6.7e-05, 2.2)","(9.4e-05, 2.904)",70.0,1.129062
10327,"(6.7e-05, 2.2)","(9.4e-05, 2.904)",80.0,1.088788
10328,"(6.7e-05, 2.2)","(9.5e-05, 2.904)",90.0,1.050588
10329,"(6.7e-05, 2.2)","(9.6e-05, 2.904)",100.0,1.014286
10330,"(6.7e-05, 2.2)","(9.7e-05, 2.904)",110.0,0.986958
10331,"(6.7e-05, 2.2)","(0.0001, 2.904)",120.0,0.953605
10332,"(6.7e-05, 2.2)","(0.000102, 2.904)",130.0,-1.071711
10333,"(6.7e-05, 2.2)","(0.000104, 2.904)",140.0,-1.096846
10334,"(6.7e-05, 2.2)","(0.000107, 2.904)",150.0,-1.12198
